o_win,draw,x_win
0.21675,0.78325,0.0
0.22025,0.77975,0.0
0.22025,0.77975,0.0
0.2275,0.7725,0.0
0.22225,0.77775,0.0
0.22725,0.77275,0.0
0.2415,0.7585,0.0
0.239,0.761,0.0
0.24325,0.75675,0.0
0.24575,0.75425,0.0
0.2545,0.7455,0.0
0.25525,0.74475,0.0
0.26675,0.73325,0.0
0.2835,0.7165,0.0
0.268,0.732,0.0
0.26475,0.73525,0.0
0.273,0.727,0.0
0.28425,0.71575,0.0
0.2885,0.7115,0.0
0.28925,0.71075,0.0
0.29625,0.70375,0.0
0.31925,0.68075,0.0
0.32375,0.67625,0.0
0.32275,0.67725,0.0
0.32725,0.67275,0.0
0.3395,0.6605,0.0
0.34675,0.65325,0.0
0.35875,0.64125,0.0
0.36,0.64,0.0
0.38125,0.61875,0.0
0.39425,0.60575,0.0
0.40725,0.59275,0.0
0.416,0.584,0.0
0.426,0.574,0.0
0.43475,0.56525,0.0
0.4625,0.5375,0.0
0.4715,0.5285,0.0
0.4865,0.5135,0.0
0.50875,0.49125,0.0
0.522,0.478,0.0
0.537,0.463,0.0
0.5615,0.4385,0.0
0.5755,0.4245,0.0
0.62075,0.37925,0.0
0.64975,0.35025,0.0
0.67225,0.32775,0.0
0.71775,0.28225,0.0
0.7515,0.2485,0.0
0.8,0.2,0.0
