o_win,draw,x_win
0.30425,0.69575,0.0
0.30625,0.69375,0.0
0.315,0.685,0.0
0.316,0.684,0.0
0.307,0.693,0.0
0.3255,0.6745,0.0
0.341,0.659,0.0
0.3255,0.6745,0.0
0.34175,0.65825,0.0
0.34525,0.65475,0.0
0.3605,0.6395,0.0
0.3495,0.6505,0.0
0.355,0.645,0.0
0.3445,0.6555,0.0
0.37175,0.62825,0.0
0.384,0.616,0.0
0.38625,0.61375,0.0
0.38775,0.61225,0.0
0.401,0.599,0.0
0.41825,0.58175,0.0
0.42125,0.57875,0.0
0.42675,0.57325,0.0
0.44075,0.55925,0.0
0.4545,0.5455,0.0
0.454,0.546,0.0
0.46575,0.53425,0.0
0.4965,0.5035,0.0
0.493,0.507,0.0
0.499,0.501,0.0
0.5205,0.4795,0.0
0.5395,0.4605,0.0
0.552,0.448,0.0
0.568,0.432,0.0
0.5745,0.4255,0.0
0.60225,0.39775,0.0
0.619,0.381,0.0
0.619,0.381,0.0
0.652,0.348,0.0
0.6565,0.3435,0.0
0.6775,0.3225,0.0
0.7025,0.2975,0.0
0.71375,0.28625,0.0
0.74,0.26,0.0
0.76275,0.23725,0.0
0.765,0.235,0.0
0.7745,0.2255,0.0
0.791,0.209,0.0
0.79625,0.20375,0.0
0.8055,0.1945,0.0
