o_win,draw,x_win
0.0055,0.9945,0.0
0.006,0.994,0.0
0.005,0.995,0.0
0.003,0.997,0.0
0.0075,0.9925,0.0
0.008,0.992,0.0
0.0055,0.9945,0.0
0.008,0.992,0.0
0.009,0.991,0.0
0.012,0.988,0.0
0.0125,0.9875,0.0
0.0155,0.9845,0.0
0.01,0.99,0.0
0.014,0.986,0.0
0.0145,0.9855,0.0
0.0165,0.9835,0.0
0.0175,0.9825,0.0
0.0165,0.9835,0.0
0.018,0.982,0.0
0.0275,0.9725,0.0
0.0215,0.9785,0.0
0.0305,0.9695,0.0
0.032,0.968,0.0
0.035,0.965,0.0
0.0315,0.9685,0.0
0.0385,0.9615,0.0
0.0475,0.9525,0.0
0.052,0.948,0.0
0.0715,0.9285,0.0
0.0665,0.9335,0.0
0.086,0.914,0.0
0.1035,0.8965,0.0
0.115,0.885,0.0
0.135,0.865,0.0
0.1515,0.8485,0.0
0.1715,0.8285,0.0
0.2185,0.7815,0.0
0.2665,0.7335,0.0
0.289,0.711,0.0
0.3605,0.6395,0.0
0.4425,0.5575,0.0
0.5055,0.4945,0.0
0.5795,0.4205,0.0
0.687,0.313,0.0
0.721,0.279,0.0
0.753,0.247,0.0
0.797,0.203,0.0
0.797,0.203,0.0
0.799,0.201,0.0
