o_win,draw,x_win
0.5015,0.14875,0.34975
0.51575,0.14525,0.339
0.5255,0.13325,0.34125
0.526,0.13375,0.34025
0.51575,0.14375,0.3405
0.51575,0.13675,0.3475
0.5115,0.14725,0.34125
0.52525,0.14225,0.3325
0.527,0.13775,0.33525
0.50075,0.145,0.35425
0.534,0.147,0.319
0.5205,0.1365,0.343
0.53125,0.13475,0.334
0.52375,0.14125,0.335
0.5215,0.1335,0.345
0.518,0.15425,0.32775
0.516,0.142,0.342
0.5085,0.1405,0.351
0.531,0.13375,0.33525
0.52175,0.14575,0.3325
0.53025,0.13875,0.331
0.53125,0.134,0.33475
0.51625,0.14375,0.34
0.51875,0.13375,0.3475
0.5285,0.145,0.3265
0.5225,0.13925,0.33825
0.52125,0.13875,0.34
0.5175,0.1415,0.341
0.50575,0.1395,0.35475
0.51275,0.14725,0.34
0.53375,0.139,0.32725
0.51475,0.14425,0.341
0.51725,0.13775,0.345
0.5145,0.1385,0.347
0.52475,0.138,0.33725
0.53225,0.1325,0.33525
0.5295,0.13425,0.33625
0.52075,0.14075,0.3385
0.5195,0.142,0.3385
0.5195,0.134,0.3465
0.51525,0.12975,0.355
0.50625,0.14,0.35375
0.52575,0.141,0.33325
0.5035,0.1325,0.364
0.49825,0.1445,0.35725
0.487,0.14425,0.36875
0.488,0.13425,0.37775
0.47175,0.1255,0.40275
0.35175,0.13075,0.5175
