o_win,draw,x_win
0.41575,0.11425,0.47
0.421,0.12225,0.45675
0.40075,0.133,0.46625
0.40575,0.1325,0.46175
0.407,0.126,0.467
0.40025,0.132,0.46775
0.40325,0.13975,0.457
0.41375,0.13425,0.452
0.3975,0.13075,0.47175
0.392,0.133,0.475
0.4035,0.13175,0.46475
0.403,0.131,0.466
0.394,0.1315,0.4745
0.404,0.11925,0.47675
0.391,0.1295,0.4795
0.39275,0.1245,0.48275
0.385,0.12875,0.48625
0.37925,0.12725,0.4935
0.3835,0.12325,0.49325
0.37475,0.1275,0.49775
0.373,0.123,0.504
0.3855,0.1265,0.488
0.36775,0.13425,0.498
0.36225,0.14,0.49775
0.37475,0.1275,0.49775
0.3755,0.128,0.4965
0.347,0.12725,0.52575
0.36475,0.12975,0.5055
0.363,0.13075,0.50625
0.34025,0.13875,0.521
0.34775,0.12875,0.5235
0.34725,0.12625,0.5265
0.3395,0.1305,0.53
0.34575,0.12275,0.5315
0.33375,0.12275,0.5435
0.33325,0.127,0.53975
0.32725,0.12325,0.5495
0.32975,0.1215,0.54875
0.318,0.134,0.548
0.323,0.137,0.54
0.30675,0.12475,0.5685
0.304,0.12575,0.57025
0.29225,0.13775,0.57
0.3115,0.12725,0.56125
0.30025,0.121,0.57875
0.2895,0.125,0.5855
0.2885,0.122,0.5895
0.29175,0.1185,0.58975
0.291,0.12575,0.58325
