o_win,draw,x_win
0.51875,0.1375,0.34375
0.51875,0.14225,0.339
0.51125,0.1375,0.35125
0.5095,0.142,0.3485
0.50875,0.1415,0.34975
0.50875,0.13925,0.352
0.51625,0.136,0.34775
0.51325,0.14775,0.339
0.528,0.13325,0.33875
0.533,0.139,0.328
0.5185,0.14125,0.34025
0.532,0.132,0.336
0.52825,0.138,0.33375
0.52125,0.141,0.33775
0.5175,0.14,0.3425
0.51025,0.14275,0.347
0.51025,0.1415,0.34825
0.51975,0.13225,0.348
0.51475,0.1425,0.34275
0.5115,0.142,0.3465
0.5215,0.13925,0.33925
0.521,0.13375,0.34525
0.52475,0.1315,0.34375
0.51625,0.14625,0.3375
0.515,0.14525,0.33975
0.522,0.13025,0.34775
0.51825,0.1385,0.34325
0.52275,0.12575,0.3515
0.50025,0.143,0.35675
0.51325,0.132,0.35475
0.508,0.13425,0.35775
0.507,0.13125,0.36175
0.5305,0.13,0.3395
0.50475,0.13675,0.3585
0.50775,0.13925,0.353
0.50375,0.138,0.35825
0.502,0.14075,0.35725
0.4995,0.134,0.3665
0.5135,0.13425,0.35225
0.50525,0.12525,0.3695
0.51225,0.13625,0.3515
0.502,0.13325,0.36475
0.50075,0.1265,0.37275
0.474,0.13325,0.39275
0.4785,0.124,0.3975
0.4455,0.12975,0.42475
0.4225,0.1275,0.45
0.36775,0.1305,0.50175
0.29625,0.1195,0.58425
