o_win,draw,x_win
0.46775,0.11925,0.413
0.4665,0.1335,0.4
0.45375,0.117,0.42925
0.479,0.12475,0.39625
0.46975,0.12825,0.402
0.46875,0.12,0.41125
0.48075,0.127,0.39225
0.46975,0.1285,0.40175
0.457,0.1275,0.4155
0.453,0.1275,0.4195
0.44775,0.1295,0.42275
0.46275,0.12725,0.41
0.45675,0.125,0.41825
0.45425,0.128,0.41775
0.4475,0.136,0.4165
0.46475,0.13175,0.4035
0.4435,0.126,0.4305
0.44925,0.12225,0.4285
0.449,0.122,0.429
0.44625,0.121,0.43275
0.449,0.11775,0.43325
0.43775,0.12575,0.4365
0.42075,0.1245,0.45475
0.4405,0.1255,0.434
0.436,0.12275,0.44125
0.4255,0.13225,0.44225
0.42575,0.126,0.44825
0.42475,0.12575,0.4495
0.41025,0.12575,0.464
0.4035,0.13325,0.46325
0.4045,0.129,0.4665
0.38875,0.12625,0.485
0.38925,0.1305,0.48025
0.385,0.13925,0.47575
0.37925,0.129,0.49175
0.3815,0.12225,0.49625
0.385,0.12975,0.48525
0.36675,0.127,0.50625
0.36375,0.12725,0.509
0.34225,0.13475,0.523
0.352,0.126,0.522
0.34275,0.13075,0.5265
0.32975,0.12175,0.5485
0.3195,0.12025,0.56025
0.308,0.129,0.563
0.3105,0.127,0.5625
0.2935,0.13125,0.57525
0.3025,0.11875,0.57875
0.283,0.13375,0.58325
