o_win,draw,x_win
0.516,0.147,0.337
0.5125,0.14475,0.34275
0.5125,0.14175,0.34575
0.5325,0.13175,0.33575
0.505,0.143,0.352
0.511,0.14125,0.34775
0.5275,0.14675,0.32575
0.51375,0.15,0.33625
0.51125,0.1455,0.34325
0.52125,0.14175,0.337
0.519,0.146,0.335
0.49975,0.148,0.35225
0.513,0.1335,0.3535
0.5015,0.1405,0.358
0.5135,0.13925,0.34725
0.50425,0.146,0.34975
0.5225,0.1365,0.341
0.5115,0.1375,0.351
0.5205,0.13425,0.34525
0.5175,0.1365,0.346
0.5175,0.13525,0.34725
0.51325,0.137,0.34975
0.523,0.1395,0.3375
0.51975,0.13725,0.343
0.50775,0.137,0.35525
0.517,0.131,0.352
0.52325,0.136,0.34075
0.499,0.14,0.361
0.51525,0.13725,0.3475
0.5235,0.132,0.3445
0.50575,0.139,0.35525
0.508,0.133,0.359
0.50825,0.13425,0.3575
0.49675,0.1405,0.36275
0.5175,0.1285,0.354
0.5115,0.135,0.3535
0.48225,0.1335,0.38425
0.49075,0.131,0.37825
0.503,0.131,0.366
0.486,0.12875,0.38525
0.468,0.1305,0.4015
0.4645,0.13075,0.40475
0.45725,0.12625,0.4165
0.436,0.13075,0.43325
0.414,0.126,0.46
0.38325,0.1305,0.48625
0.351,0.12825,0.52075
0.3265,0.1325,0.541
0.28875,0.136,0.57525
