o_win,draw,x_win
0.51725,0.14275,0.34
0.523,0.13225,0.34475
0.526,0.131,0.343
0.539,0.1345,0.3265
0.53175,0.14,0.32825
0.53225,0.141,0.32675
0.50375,0.14975,0.3465
0.51275,0.15075,0.3365
0.5155,0.14525,0.33925
0.51925,0.14125,0.3395
0.50825,0.14775,0.344
0.51525,0.14525,0.3395
0.52425,0.13775,0.338
0.513,0.13975,0.34725
0.52725,0.141,0.33175
0.52325,0.14075,0.336
0.51075,0.144,0.34525
0.52825,0.13375,0.338
0.52325,0.15225,0.3245
0.50575,0.14775,0.3465
0.52125,0.134,0.34475
0.525,0.148,0.327
0.5325,0.134,0.3335
0.52075,0.14975,0.3295
0.51725,0.135,0.34775
0.51675,0.151,0.33225
0.5125,0.13975,0.34775
0.52425,0.1385,0.33725
0.53575,0.146,0.31825
0.526,0.14,0.334
0.51575,0.12875,0.3555
0.52725,0.14025,0.3325
0.5135,0.1395,0.347
0.518,0.139,0.343
0.52325,0.13975,0.337
0.528,0.13,0.342
0.5275,0.144,0.3285
0.5215,0.13425,0.34425
0.51775,0.13625,0.346
0.49775,0.14475,0.3575
0.5175,0.145,0.3375
0.51825,0.1375,0.34425
0.52725,0.12875,0.344
0.51225,0.1405,0.34725
0.507,0.14275,0.35025
0.51325,0.1305,0.35625
0.48075,0.135,0.38425
0.43575,0.13275,0.4315
0.338,0.1255,0.5365
