o_win,draw,x_win
0.52325,0.15025,0.3265
0.51875,0.14275,0.3385
0.5215,0.14875,0.32975
0.52525,0.142,0.33275
0.5205,0.149,0.3305
0.5085,0.14325,0.34825
0.5205,0.15075,0.32875
0.52675,0.138,0.33525
0.51975,0.1315,0.34875
0.515,0.14475,0.34025
0.51525,0.144,0.34075
0.52725,0.1455,0.32725
0.518,0.13475,0.34725
0.5285,0.14075,0.33075
0.52,0.135,0.345
0.52625,0.1465,0.32725
0.51825,0.15025,0.3315
0.52875,0.137,0.33425
0.51775,0.13725,0.345
0.51825,0.1375,0.34425
0.5145,0.14725,0.33825
0.519,0.14675,0.33425
0.52025,0.144,0.33575
0.511,0.14375,0.34525
0.523,0.14025,0.33675
0.52325,0.13925,0.3375
0.523,0.14275,0.33425
0.52025,0.139,0.34075
0.51725,0.13275,0.35
0.5165,0.137,0.3465
0.5225,0.1495,0.328
0.51,0.13475,0.35525
0.516,0.1415,0.3425
0.515,0.14175,0.34325
0.524,0.134,0.342
0.51175,0.14075,0.3475
0.5125,0.15575,0.33175
0.53125,0.13775,0.331
0.51425,0.148,0.33775
0.51275,0.1375,0.34975
0.52125,0.133,0.34575
0.50375,0.13875,0.3575
0.49525,0.141,0.36375
0.50325,0.13875,0.358
0.51125,0.128,0.36075
0.491,0.1375,0.3715
0.474,0.13525,0.39075
0.409,0.1295,0.4615
0.3155,0.12575,0.55875
