o_win,draw,x_win
0.51325,0.148,0.33875
0.522,0.13275,0.34525
0.5085,0.13925,0.35225
0.51475,0.1385,0.34675
0.51025,0.14375,0.346
0.51,0.133,0.357
0.504,0.1465,0.3495
0.516,0.137,0.347
0.51125,0.137,0.35175
0.52375,0.1315,0.34475
0.50375,0.14025,0.356
0.5175,0.144,0.3385
0.51925,0.13275,0.348
0.5215,0.13025,0.34825
0.51425,0.1445,0.34125
0.514,0.132,0.354
0.51575,0.1335,0.35075
0.5155,0.1275,0.357
0.531,0.127,0.342
0.5125,0.137,0.3505
0.51575,0.129,0.35525
0.51125,0.13325,0.3555
0.51025,0.13675,0.353
0.512,0.13425,0.35375
0.50075,0.13875,0.3605
0.49375,0.13475,0.3715
0.5055,0.13925,0.35525
0.503,0.131,0.366
0.521,0.13175,0.34725
0.508,0.1415,0.3505
0.49275,0.143,0.36425
0.48975,0.14125,0.369
0.51125,0.1375,0.35125
0.51475,0.132,0.35325
0.4925,0.138,0.3695
0.48925,0.128,0.38275
0.4915,0.13375,0.37475
0.485,0.1305,0.3845
0.49,0.12325,0.38675
0.473,0.13475,0.39225
0.48475,0.12975,0.3855
0.46875,0.12975,0.4015
0.46075,0.1355,0.40375
0.449,0.12725,0.42375
0.43775,0.12425,0.438
0.40975,0.12825,0.462
0.38425,0.12525,0.4905
0.33425,0.1335,0.53225
0.29175,0.13825,0.57
