o_win,draw,x_win
0.516,0.14775,0.33625
0.52625,0.141,0.33275
0.53375,0.1445,0.32175
0.52675,0.12825,0.345
0.4985,0.1515,0.35
0.52525,0.1365,0.33825
0.50825,0.15375,0.338
0.52575,0.1345,0.33975
0.505,0.1445,0.3505
0.52175,0.14625,0.332
0.52925,0.13925,0.3315
0.51275,0.14725,0.34
0.52475,0.133,0.34225
0.52175,0.1435,0.33475
0.51125,0.145,0.34375
0.531,0.13575,0.33325
0.5195,0.143,0.3375
0.50925,0.14725,0.3435
0.51425,0.13675,0.349
0.517,0.1455,0.3375
0.5125,0.14,0.3475
0.5155,0.142,0.3425
0.534,0.144,0.322
0.51375,0.14225,0.344
0.5205,0.142,0.3375
0.51975,0.1385,0.34175
0.5235,0.15175,0.32475
0.52575,0.144,0.33025
0.538,0.14,0.322
0.531,0.143,0.326
0.519,0.1355,0.3455
0.53075,0.1435,0.32575
0.51675,0.1415,0.34175
0.515,0.146,0.339
0.51925,0.145,0.33575
0.528,0.14075,0.33125
0.528,0.1345,0.3375
0.5295,0.1365,0.334
0.5115,0.143,0.3455
0.5115,0.14275,0.34575
0.51,0.14375,0.34625
0.50475,0.1445,0.35075
0.5215,0.141,0.3375
0.51475,0.1395,0.34575
0.5215,0.136,0.3425
0.51,0.1325,0.3575
0.518,0.12425,0.35775
0.4545,0.13775,0.40775
0.34975,0.1315,0.51875
