o_win,draw,x_win
0.40525,0.13775,0.457
0.4025,0.12625,0.47125
0.4045,0.12575,0.46975
0.403,0.123,0.474
0.4,0.1305,0.4695
0.40325,0.13525,0.4615
0.40025,0.12275,0.477
0.39,0.12325,0.48675
0.39375,0.13475,0.4715
0.39925,0.12825,0.4725
0.3945,0.12825,0.47725
0.38475,0.135,0.48025
0.38575,0.13425,0.48
0.38675,0.12525,0.488
0.38075,0.13375,0.4855
0.3745,0.13825,0.48725
0.38225,0.1315,0.48625
0.37525,0.135,0.48975
0.374,0.12625,0.49975
0.3925,0.127,0.4805
0.3675,0.12075,0.51175
0.36575,0.13225,0.502
0.3605,0.135,0.5045
0.35175,0.13325,0.515
0.37,0.12575,0.50425
0.3735,0.12075,0.50575
0.35025,0.13525,0.5145
0.35375,0.14025,0.506
0.34175,0.1275,0.53075
0.3495,0.131,0.5195
0.35475,0.127,0.51825
0.33725,0.126,0.53675
0.33575,0.13075,0.5335
0.33125,0.13425,0.5345
0.341,0.1235,0.5355
0.3295,0.1355,0.535
0.332,0.13,0.538
0.32475,0.1285,0.54675
0.323,0.12825,0.54875
0.30575,0.13175,0.5625
0.32375,0.12425,0.552
0.3125,0.128,0.5595
0.3015,0.13025,0.56825
0.29875,0.123,0.57825
0.291,0.1305,0.5785
0.2855,0.13125,0.58325
0.29525,0.1155,0.58925
0.30075,0.126,0.57325
0.28875,0.117,0.59425
