o_win,draw,x_win
0.53425,0.1415,0.32425
0.516,0.139,0.345
0.519,0.14,0.341
0.526,0.134,0.34
0.5175,0.13675,0.34575
0.5165,0.143,0.3405
0.52475,0.1355,0.33975
0.519,0.14625,0.33475
0.52375,0.13825,0.338
0.51525,0.146,0.33875
0.51275,0.1385,0.34875
0.5165,0.1425,0.341
0.51675,0.14225,0.341
0.51875,0.141,0.34025
0.52125,0.135,0.34375
0.522,0.13575,0.34225
0.526,0.13575,0.33825
0.51675,0.129,0.35425
0.51975,0.14375,0.3365
0.52525,0.14175,0.333
0.53475,0.133,0.33225
0.52,0.14475,0.33525
0.529,0.1315,0.3395
0.51925,0.1385,0.34225
0.521,0.13025,0.34875
0.513,0.1345,0.3525
0.51675,0.1475,0.33575
0.516,0.144,0.34
0.53175,0.1295,0.33875
0.52225,0.12675,0.351
0.51175,0.14025,0.348
0.5055,0.14125,0.35325
0.511,0.1395,0.3495
0.51025,0.13075,0.359
0.50275,0.1445,0.35275
0.50525,0.13775,0.357
0.51425,0.1385,0.34725
0.4915,0.141,0.3675
0.49725,0.13375,0.369
0.4975,0.135,0.3675
0.50525,0.14175,0.353
0.49225,0.13175,0.376
0.49875,0.1305,0.37075
0.4785,0.12625,0.39525
0.4635,0.13275,0.40375
0.4455,0.13075,0.42375
0.41475,0.12925,0.456
0.34675,0.13125,0.522
0.30875,0.131,0.56025
