o_win,draw,x_win
0.5245,0.13675,0.33875
0.52575,0.14225,0.332
0.52775,0.13725,0.335
0.524,0.13075,0.34525
0.519,0.1435,0.3375
0.511,0.14525,0.34375
0.52625,0.13625,0.3375
0.52575,0.145,0.32925
0.51475,0.1465,0.33875
0.518,0.1305,0.3515
0.528,0.14225,0.32975
0.5265,0.14675,0.32675
0.50825,0.1515,0.34025
0.51925,0.13775,0.343
0.518,0.142,0.34
0.51125,0.155,0.33375
0.50775,0.154,0.33825
0.5235,0.14525,0.33125
0.51675,0.1385,0.34475
0.508,0.1515,0.3405
0.5165,0.1465,0.337
0.50925,0.1455,0.34525
0.523,0.1415,0.3355
0.512,0.1525,0.3355
0.52225,0.1275,0.35025
0.538,0.137,0.325
0.52925,0.13675,0.334
0.531,0.14125,0.32775
0.50625,0.145,0.34875
0.52525,0.1335,0.34125
0.51325,0.13725,0.3495
0.51575,0.1465,0.33775
0.51475,0.1415,0.34375
0.5045,0.147,0.3485
0.52925,0.137,0.33375
0.51325,0.1365,0.35025
0.51125,0.14575,0.343
0.5215,0.1395,0.339
0.52825,0.13225,0.3395
0.50875,0.1385,0.35275
0.51025,0.1335,0.35625
0.519,0.1395,0.3415
0.51325,0.135,0.35175
0.52,0.1315,0.3485
0.511,0.141,0.348
0.515,0.134,0.351
0.4765,0.14675,0.37675
0.4415,0.13325,0.42525
0.34625,0.13075,0.523
