o_win,draw,x_win
0.5145,0.149,0.3365
0.53025,0.13775,0.332
0.518,0.13825,0.34375
0.519,0.14775,0.33325
0.52275,0.1405,0.33675
0.53225,0.1355,0.33225
0.51925,0.143,0.33775
0.524,0.14725,0.32875
0.514,0.1415,0.3445
0.52975,0.137,0.33325
0.52075,0.13675,0.3425
0.51925,0.14075,0.34
0.51175,0.1475,0.34075
0.50425,0.1475,0.34825
0.5205,0.1355,0.344
0.521,0.13675,0.34225
0.5175,0.1385,0.344
0.5255,0.12925,0.34525
0.52375,0.1355,0.34075
0.5325,0.127,0.3405
0.513,0.14425,0.34275
0.51175,0.1425,0.34575
0.52425,0.13625,0.3395
0.50775,0.13525,0.357
0.51775,0.13775,0.3445
0.5135,0.14425,0.34225
0.52325,0.141,0.33575
0.51425,0.13675,0.349
0.52275,0.13025,0.347
0.5215,0.14025,0.33825
0.50525,0.14675,0.348
0.51225,0.139,0.34875
0.51725,0.1375,0.34525
0.49625,0.1485,0.35525
0.5125,0.1375,0.35
0.512,0.1345,0.3535
0.51575,0.12925,0.355
0.49275,0.137,0.37025
0.50975,0.13375,0.3565
0.50875,0.1305,0.36075
0.498,0.1335,0.3685
0.488,0.131,0.381
0.48825,0.139,0.37275
0.48625,0.12725,0.3865
0.459,0.13125,0.40975
0.44175,0.1285,0.42975
0.39175,0.12875,0.4795
0.34925,0.136,0.51475
0.3095,0.121,0.5695
