o_win,draw,x_win
0.52425,0.1475,0.32825
0.5085,0.1455,0.346
0.52825,0.137,0.33475
0.534,0.134,0.332
0.53775,0.135,0.32725
0.538,0.138,0.324
0.523,0.14075,0.33625
0.51675,0.142,0.34125
0.51525,0.14025,0.3445
0.52275,0.13775,0.3395
0.528,0.1405,0.3315
0.52725,0.138,0.33475
0.53025,0.1425,0.32725
0.51875,0.1475,0.33375
0.515,0.14275,0.34225
0.50975,0.143,0.34725
0.525,0.14,0.335
0.52825,0.13925,0.3325
0.52525,0.137,0.33775
0.524,0.1425,0.3335
0.51825,0.1455,0.33625
0.52225,0.138,0.33975
0.5095,0.15,0.3405
0.50975,0.13725,0.353
0.52275,0.1405,0.33675
0.52325,0.13775,0.339
0.5205,0.1365,0.343
0.52375,0.139,0.33725
0.517,0.14825,0.33475
0.503,0.138,0.359
0.51975,0.1435,0.33675
0.51575,0.1485,0.33575
0.50925,0.1415,0.34925
0.5265,0.14525,0.32825
0.52275,0.1435,0.33375
0.531,0.13375,0.33525
0.5245,0.1285,0.347
0.5145,0.13925,0.34625
0.5325,0.1355,0.332
0.51575,0.14025,0.344
0.51925,0.14675,0.334
0.5235,0.1375,0.339
0.518,0.13625,0.34575
0.50875,0.1365,0.35475
0.52425,0.1355,0.34025
0.51,0.135,0.355
0.49175,0.1395,0.36875
0.46075,0.13175,0.4075
0.35025,0.13225,0.5175
