o_win,draw,x_win
0.50925,0.15,0.34075
0.51425,0.142,0.34375
0.5275,0.13825,0.33425
0.523,0.14,0.337
0.52325,0.14425,0.3325
0.5105,0.1435,0.346
0.52,0.1425,0.3375
0.53175,0.137,0.33125
0.5095,0.145,0.3455
0.515,0.13575,0.34925
0.52625,0.1305,0.34325
0.52325,0.133,0.34375
0.53375,0.1445,0.32175
0.5105,0.1465,0.343
0.517,0.14775,0.33525
0.52725,0.1375,0.33525
0.5155,0.1495,0.335
0.52075,0.13875,0.3405
0.5415,0.13175,0.32675
0.5325,0.14125,0.32625
0.51625,0.14025,0.3435
0.5085,0.143,0.3485
0.51625,0.142,0.34175
0.5105,0.147,0.3425
0.51225,0.13925,0.3485
0.52275,0.144,0.33325
0.522,0.141,0.337
0.52,0.13525,0.34475
0.514,0.1345,0.3515
0.53025,0.1355,0.33425
0.52075,0.143,0.33625
0.52275,0.14525,0.332
0.52475,0.13725,0.338
0.529,0.13625,0.33475
0.52325,0.14175,0.335
0.53025,0.13275,0.337
0.514,0.14025,0.34575
0.50875,0.13525,0.356
0.51725,0.13075,0.352
0.51825,0.129,0.35275
0.5195,0.133,0.3475
0.50275,0.14025,0.357
0.51475,0.13775,0.3475
0.5035,0.136,0.3605
0.49275,0.1405,0.36675
0.48575,0.12125,0.393
0.45175,0.1305,0.41775
0.391,0.1325,0.4765
0.31525,0.127,0.55775
