o_win,draw,x_win
0.52475,0.1365,0.33875
0.5155,0.1445,0.34
0.51375,0.1385,0.34775
0.516,0.1375,0.3465
0.528,0.139,0.333
0.50525,0.14175,0.353
0.51425,0.13925,0.3465
0.51825,0.1455,0.33625
0.51475,0.1545,0.33075
0.517,0.14375,0.33925
0.51775,0.145,0.33725
0.5215,0.1435,0.335
0.52125,0.1505,0.32825
0.508,0.15225,0.33975
0.52925,0.14,0.33075
0.52,0.14375,0.33625
0.5225,0.1325,0.345
0.5225,0.14175,0.33575
0.5145,0.1345,0.351
0.515,0.14075,0.34425
0.518,0.14125,0.34075
0.51475,0.13975,0.3455
0.52975,0.13675,0.3335
0.53,0.1325,0.3375
0.5335,0.1245,0.342
0.51875,0.13,0.35125
0.52975,0.13275,0.3375
0.52575,0.1425,0.33175
0.51975,0.13125,0.349
0.52125,0.13075,0.348
0.5315,0.14575,0.32275
0.51975,0.12925,0.351
0.50875,0.14175,0.3495
0.5215,0.141,0.3375
0.50475,0.14375,0.3515
0.518,0.13475,0.34725
0.52325,0.1385,0.33825
0.5195,0.13425,0.34625
0.51275,0.13525,0.352
0.5045,0.13775,0.35775
0.515,0.1365,0.3485
0.51325,0.13375,0.353
0.50325,0.13075,0.366
0.5035,0.13175,0.36475
0.49275,0.134,0.37325
0.483,0.13225,0.38475
0.47225,0.134,0.39375
0.41075,0.12925,0.46
0.339,0.13025,0.53075
