o_win,draw,x_win
0.5195,0.1395,0.341
0.52225,0.14475,0.333
0.5245,0.1415,0.334
0.51975,0.1485,0.33175
0.51475,0.15,0.33525
0.518,0.1435,0.3385
0.5235,0.13775,0.33875
0.52575,0.1355,0.33875
0.5195,0.14075,0.33975
0.52,0.148,0.332
0.5135,0.14525,0.34125
0.532,0.131,0.337
0.5195,0.135,0.3455
0.51825,0.13675,0.345
0.52425,0.1385,0.33725
0.517,0.14775,0.33525
0.52175,0.14825,0.33
0.524,0.1375,0.3385
0.53125,0.13025,0.3385
0.531,0.1395,0.3295
0.52425,0.13925,0.3365
0.51275,0.14575,0.3415
0.52,0.13575,0.34425
0.51775,0.143,0.33925
0.504,0.14525,0.35075
0.50875,0.14425,0.347
0.525,0.136,0.339
0.51325,0.13925,0.3475
0.53775,0.13425,0.328
0.5095,0.1405,0.35
0.51675,0.15225,0.331
0.52025,0.13675,0.343
0.5095,0.14175,0.34875
0.52075,0.148,0.33125
0.523,0.14225,0.33475
0.52225,0.12925,0.3485
0.52025,0.13475,0.345
0.51925,0.1385,0.34225
0.51375,0.136,0.35025
0.513,0.135,0.352
0.50725,0.14375,0.349
0.527,0.1315,0.3415
0.49475,0.14075,0.3645
0.51575,0.12975,0.3545
0.50525,0.13675,0.358
0.47475,0.1355,0.38975
0.4635,0.1245,0.412
0.38325,0.13975,0.477
0.312,0.12725,0.56075
