o_win,draw,x_win
0.50875,0.1445,0.34675
0.5215,0.13425,0.34425
0.519,0.1475,0.3335
0.5185,0.1465,0.335
0.5285,0.1405,0.331
0.50525,0.15025,0.3445
0.51475,0.14175,0.3435
0.51425,0.14375,0.342
0.52175,0.1475,0.33075
0.51975,0.1415,0.33875
0.51825,0.1475,0.33425
0.50475,0.149,0.34625
0.522,0.1475,0.3305
0.52775,0.1365,0.33575
0.512,0.1455,0.3425
0.51,0.14175,0.34825
0.4995,0.14575,0.35475
0.5245,0.14025,0.33525
0.5135,0.138,0.3485
0.51225,0.14525,0.3425
0.51675,0.144,0.33925
0.52975,0.13725,0.333
0.5175,0.14425,0.33825
0.52775,0.135,0.33725
0.52475,0.14375,0.3315
0.52625,0.14475,0.329
0.51575,0.148,0.33625
0.523,0.1435,0.3335
0.51725,0.141,0.34175
0.513,0.14825,0.33875
0.515,0.1535,0.3315
0.522,0.1365,0.3415
0.504,0.149,0.347
0.524,0.142,0.334
0.532,0.138,0.33
0.5155,0.145,0.3395
0.513,0.13875,0.34825
0.5165,0.14725,0.33625
0.5125,0.1375,0.35
0.518,0.1475,0.3345
0.5285,0.1365,0.335
0.51875,0.1405,0.34075
0.5105,0.138,0.3515
0.52275,0.14075,0.3365
0.51475,0.13,0.35525
0.52125,0.1355,0.34325
0.4895,0.1405,0.37
0.487,0.135,0.378
0.36075,0.13075,0.5085
