o_win,draw,x_win
0.03775,0.96225,0.0
0.04175,0.95825,0.0
0.0405,0.9595,0.0
0.03325,0.96675,0.0
0.0405,0.9595,0.0
0.039,0.961,0.0
0.04175,0.95825,0.0
0.03875,0.96125,0.0
0.04575,0.95425,0.0
0.04275,0.95725,0.0
0.0425,0.9575,0.0
0.04925,0.95075,0.0
0.0465,0.9535,0.0
0.05425,0.94575,0.0
0.0505,0.9495,0.0
0.05225,0.94775,0.0
0.05225,0.94775,0.0
0.056,0.944,0.0
0.0605,0.9395,0.0
0.05425,0.94575,0.0
0.0595,0.9405,0.0
0.05975,0.94025,0.0
0.06475,0.93525,0.0
0.069,0.931,0.0
0.07725,0.92275,0.0
0.07125,0.92875,0.0
0.07325,0.92675,0.0
0.07825,0.92175,0.0
0.07375,0.92625,0.0
0.0895,0.9105,0.0
0.0965,0.9035,0.0
0.09775,0.90225,0.0
0.101,0.899,0.0
0.10325,0.89675,0.0
0.10725,0.89275,0.0
0.11975,0.88025,0.0
0.1265,0.8735,0.0
0.13725,0.86275,0.0
0.13775,0.86225,0.0
0.1585,0.8415,0.0
0.1725,0.8275,0.0
0.18075,0.81925,0.0
0.22525,0.77475,0.0
0.24275,0.75725,0.0
0.28775,0.71225,0.0
0.3275,0.6725,0.0
0.39075,0.60925,0.0
0.497,0.503,0.0
0.6925,0.3075,0.0
