o_win,draw,x_win
0.022,0.978,0.0
0.012,0.988,0.0
0.008,0.992,0.0
0.014,0.986,0.0
0.008,0.992,0.0
0.014,0.986,0.0
0.016,0.984,0.0
0.012,0.988,0.0
0.024,0.976,0.0
0.034,0.966,0.0
0.026,0.974,0.0
0.024,0.976,0.0
0.036,0.964,0.0
0.034,0.966,0.0
0.046,0.954,0.0
0.058,0.942,0.0
0.082,0.918,0.0
0.224,0.776,0.0
0.584,0.416,0.0
