o_win,draw,x_win
0.6985,0.3015,0.0
0.693,0.307,0.0
0.687,0.313,0.0
0.68775,0.31225,0.0
0.69775,0.30225,0.0
0.71125,0.28875,0.0
0.7125,0.2875,0.0
0.70625,0.29375,0.0
0.696,0.304,0.0
0.70175,0.29825,0.0
0.70475,0.29525,0.0
0.72075,0.27925,0.0
0.71575,0.28425,0.0
0.7105,0.2895,0.0
0.72025,0.27975,0.0
0.72225,0.27775,0.0
0.713,0.287,0.0
0.7235,0.2765,0.0
0.7145,0.2855,0.0
0.74125,0.25875,0.0
0.736,0.264,0.0
0.73675,0.26325,0.0
0.74225,0.25775,0.0
0.73325,0.26675,0.0
0.74,0.26,0.0
0.73975,0.26025,0.0
0.721,0.279,0.0
0.7495,0.2505,0.0
0.74275,0.25725,0.0
0.74925,0.25075,0.0
0.76075,0.23925,0.0
0.7755,0.2245,0.0
0.763,0.237,0.0
0.762,0.238,0.0
0.76875,0.23125,0.0
0.76675,0.23325,0.0
0.782,0.218,0.0
0.78575,0.21425,0.0
0.7815,0.2185,0.0
0.77475,0.22525,0.0
0.787,0.213,0.0
0.78475,0.21525,0.0
0.79225,0.20775,0.0
0.7875,0.2125,0.0
0.8015,0.1985,0.0
0.7915,0.2085,0.0
0.79925,0.20075,0.0
0.80775,0.19225,0.0
0.801,0.199,0.0
