o_win,draw,x_win
0.679,0.321,0.0
0.70125,0.29875,0.0
0.69325,0.30675,0.0
0.69325,0.30675,0.0
0.69525,0.30475,0.0
0.6925,0.3075,0.0
0.70775,0.29225,0.0
0.7025,0.2975,0.0
0.69925,0.30075,0.0
0.7025,0.2975,0.0
0.7115,0.2885,0.0
0.71175,0.28825,0.0
0.72,0.28,0.0
0.72025,0.27975,0.0
0.706,0.294,0.0
0.73,0.27,0.0
0.72925,0.27075,0.0
0.7245,0.2755,0.0
0.72775,0.27225,0.0
0.727,0.273,0.0
0.7295,0.2705,0.0
0.73575,0.26425,0.0
0.72325,0.27675,0.0
0.739,0.261,0.0
0.747,0.253,0.0
0.7465,0.2535,0.0
0.7485,0.2515,0.0
0.746,0.254,0.0
0.74925,0.25075,0.0
0.75325,0.24675,0.0
0.7595,0.2405,0.0
0.76325,0.23675,0.0
0.77225,0.22775,0.0
0.7655,0.2345,0.0
0.76325,0.23675,0.0
0.76925,0.23075,0.0
0.7635,0.2365,0.0
0.76975,0.23025,0.0
0.78675,0.21325,0.0
0.77225,0.22775,0.0
0.7865,0.2135,0.0
0.78575,0.21425,0.0
0.786,0.214,0.0
0.78475,0.21525,0.0
0.8025,0.1975,0.0
0.796,0.204,0.0
0.78425,0.21575,0.0
0.805,0.195,0.0
0.7975,0.2025,0.0
