o_win,draw,x_win
0.079,0.921,0.0
0.0875,0.9125,0.0
0.09325,0.90675,0.0
0.093,0.907,0.0
0.10025,0.89975,0.0
0.10075,0.89925,0.0
0.10325,0.89675,0.0
0.09975,0.90025,0.0
0.10025,0.89975,0.0
0.10825,0.89175,0.0
0.119,0.881,0.0
0.11525,0.88475,0.0
0.108,0.892,0.0
0.121,0.879,0.0
0.12025,0.87975,0.0
0.142,0.858,0.0
0.1285,0.8715,0.0
0.13475,0.86525,0.0
0.13025,0.86975,0.0
0.14325,0.85675,0.0
0.146,0.854,0.0
0.149,0.851,0.0
0.151,0.849,0.0
0.15675,0.84325,0.0
0.15975,0.84025,0.0
0.16625,0.83375,0.0
0.173,0.827,0.0
0.177,0.823,0.0
0.18125,0.81875,0.0
0.1905,0.8095,0.0
0.19625,0.80375,0.0
0.2055,0.7945,0.0
0.22425,0.77575,0.0
0.23475,0.76525,0.0
0.24375,0.75625,0.0
0.263,0.737,0.0
0.25975,0.74025,0.0
0.28875,0.71125,0.0
0.28925,0.71075,0.0
0.3175,0.6825,0.0
0.34275,0.65725,0.0
0.3685,0.6315,0.0
0.3885,0.6115,0.0
0.43825,0.56175,0.0
0.47525,0.52475,0.0
0.51525,0.48475,0.0
0.5765,0.4235,0.0
0.65875,0.34125,0.0
0.74525,0.25475,0.0
