o_win,draw,x_win
0.128,0.872,0.0
0.1375,0.8625,0.0
0.1345,0.8655,0.0
0.13825,0.86175,0.0
0.14725,0.85275,0.0
0.1405,0.8595,0.0
0.1405,0.8595,0.0
0.1455,0.8545,0.0
0.1485,0.8515,0.0
0.15675,0.84325,0.0
0.15675,0.84325,0.0
0.1665,0.8335,0.0
0.167,0.833,0.0
0.17075,0.82925,0.0
0.1675,0.8325,0.0
0.19375,0.80625,0.0
0.187,0.813,0.0
0.18275,0.81725,0.0
0.196,0.804,0.0
0.18875,0.81125,0.0
0.19425,0.80575,0.0
0.20825,0.79175,0.0
0.204,0.796,0.0
0.2135,0.7865,0.0
0.22825,0.77175,0.0
0.249,0.751,0.0
0.24275,0.75725,0.0
0.2315,0.7685,0.0
0.24775,0.75225,0.0
0.2515,0.7485,0.0
0.26175,0.73825,0.0
0.28325,0.71675,0.0
0.28725,0.71275,0.0
0.31,0.69,0.0
0.3145,0.6855,0.0
0.3255,0.6745,0.0
0.34,0.66,0.0
0.3565,0.6435,0.0
0.3785,0.6215,0.0
0.4005,0.5995,0.0
0.4315,0.5685,0.0
0.44375,0.55625,0.0
0.48325,0.51675,0.0
0.5085,0.4915,0.0
0.56125,0.43875,0.0
0.5865,0.4135,0.0
0.63725,0.36275,0.0
0.70825,0.29175,0.0
0.78475,0.21525,0.0
