o_win,draw,x_win
0.124,0.876,0.0
0.13025,0.86975,0.0
0.13725,0.86275,0.0
0.142,0.858,0.0
0.144,0.856,0.0
0.145,0.855,0.0
0.14775,0.85225,0.0
0.153,0.847,0.0
0.15075,0.84925,0.0
0.152,0.848,0.0
0.16425,0.83575,0.0
0.158,0.842,0.0
0.15825,0.84175,0.0
0.1655,0.8345,0.0
0.17275,0.82725,0.0
0.17325,0.82675,0.0
0.17675,0.82325,0.0
0.1785,0.8215,0.0
0.193,0.807,0.0
0.19375,0.80625,0.0
0.20775,0.79225,0.0
0.2045,0.7955,0.0
0.20975,0.79025,0.0
0.22625,0.77375,0.0
0.23125,0.76875,0.0
0.22775,0.77225,0.0
0.235,0.765,0.0
0.241,0.759,0.0
0.2575,0.7425,0.0
0.25075,0.74925,0.0
0.25525,0.74475,0.0
0.28275,0.71725,0.0
0.2965,0.7035,0.0
0.30225,0.69775,0.0
0.3245,0.6755,0.0
0.35575,0.64425,0.0
0.34275,0.65725,0.0
0.376,0.624,0.0
0.3755,0.6245,0.0
0.40325,0.59675,0.0
0.42325,0.57675,0.0
0.479,0.521,0.0
0.4705,0.5295,0.0
0.52725,0.47275,0.0
0.57225,0.42775,0.0
0.60225,0.39775,0.0
0.6695,0.3305,0.0
0.72575,0.27425,0.0
0.8025,0.1975,0.0
