o_win,draw,x_win
0.02425,0.97575,0.0
0.029,0.971,0.0
0.03025,0.96975,0.0
0.02925,0.97075,0.0
0.03,0.97,0.0
0.0365,0.9635,0.0
0.0275,0.9725,0.0
0.03025,0.96975,0.0
0.03325,0.96675,0.0
0.03175,0.96825,0.0
0.03425,0.96575,0.0
0.0315,0.9685,0.0
0.03625,0.96375,0.0
0.0325,0.9675,0.0
0.04225,0.95775,0.0
0.03775,0.96225,0.0
0.04575,0.95425,0.0
0.04025,0.95975,0.0
0.0425,0.9575,0.0
0.042,0.958,0.0
0.05,0.95,0.0
0.0525,0.9475,0.0
0.0475,0.9525,0.0
0.052,0.948,0.0
0.056,0.944,0.0
0.04775,0.95225,0.0
0.0625,0.9375,0.0
0.05925,0.94075,0.0
0.06625,0.93375,0.0
0.07125,0.92875,0.0
0.07325,0.92675,0.0
0.0685,0.9315,0.0
0.0725,0.9275,0.0
0.07075,0.92925,0.0
0.08475,0.91525,0.0
0.081,0.919,0.0
0.09975,0.90025,0.0
0.1025,0.8975,0.0
0.1155,0.8845,0.0
0.13225,0.86775,0.0
0.131,0.869,0.0
0.1545,0.8455,0.0
0.178,0.822,0.0
0.1975,0.8025,0.0
0.228,0.772,0.0
0.27225,0.72775,0.0
0.34375,0.65625,0.0
0.4435,0.5565,0.0
0.6485,0.3515,0.0
