o_win,draw,x_win
0.034,0.966,0.0
0.03575,0.96425,0.0
0.03225,0.96775,0.0
0.035,0.965,0.0
0.03425,0.96575,0.0
0.04125,0.95875,0.0
0.03375,0.96625,0.0
0.04,0.96,0.0
0.0365,0.9635,0.0
0.04,0.96,0.0
0.04425,0.95575,0.0
0.04425,0.95575,0.0
0.0465,0.9535,0.0
0.04575,0.95425,0.0
0.0435,0.9565,0.0
0.04575,0.95425,0.0
0.04825,0.95175,0.0
0.0535,0.9465,0.0
0.05275,0.94725,0.0
0.04975,0.95025,0.0
0.05525,0.94475,0.0
0.0615,0.9385,0.0
0.06175,0.93825,0.0
0.06475,0.93525,0.0
0.064,0.936,0.0
0.05775,0.94225,0.0
0.07525,0.92475,0.0
0.07875,0.92125,0.0
0.072,0.928,0.0
0.078,0.922,0.0
0.08725,0.91275,0.0
0.08275,0.91725,0.0
0.0925,0.9075,0.0
0.09,0.91,0.0
0.103,0.897,0.0
0.11525,0.88475,0.0
0.12,0.88,0.0
0.1225,0.8775,0.0
0.12875,0.87125,0.0
0.14325,0.85675,0.0
0.1685,0.8315,0.0
0.186,0.814,0.0
0.1945,0.8055,0.0
0.21925,0.78075,0.0
0.255,0.745,0.0
0.3035,0.6965,0.0
0.37925,0.62075,0.0
0.482,0.518,0.0
0.68525,0.31475,0.0
