o_win,draw,x_win
0.03675,0.96325,0.0
0.04125,0.95875,0.0
0.0405,0.9595,0.0
0.03375,0.96625,0.0
0.03975,0.96025,0.0
0.0415,0.9585,0.0
0.04325,0.95675,0.0
0.04125,0.95875,0.0
0.04875,0.95125,0.0
0.0455,0.9545,0.0
0.0475,0.9525,0.0
0.04325,0.95675,0.0
0.04975,0.95025,0.0
0.05375,0.94625,0.0
0.0435,0.9565,0.0
0.05175,0.94825,0.0
0.0535,0.9465,0.0
0.05525,0.94475,0.0
0.0605,0.9395,0.0
0.0635,0.9365,0.0
0.0555,0.9445,0.0
0.06,0.94,0.0
0.05825,0.94175,0.0
0.06625,0.93375,0.0
0.064,0.936,0.0
0.0715,0.9285,0.0
0.08075,0.91925,0.0
0.08675,0.91325,0.0
0.0775,0.9225,0.0
0.0885,0.9115,0.0
0.09475,0.90525,0.0
0.0925,0.9075,0.0
0.09875,0.90125,0.0
0.10975,0.89025,0.0
0.11875,0.88125,0.0
0.12075,0.87925,0.0
0.129,0.871,0.0
0.143,0.857,0.0
0.15475,0.84525,0.0
0.1645,0.8355,0.0
0.16975,0.83025,0.0
0.1885,0.8115,0.0
0.21275,0.78725,0.0
0.254,0.746,0.0
0.2805,0.7195,0.0
0.333,0.667,0.0
0.385,0.615,0.0
0.48975,0.51025,0.0
0.6835,0.3165,0.0
