alpha_rate,tau_rate,o_winrate,drawrate,x_winrate
1e-06,1000.0,0.145,0.070625,0.784375
1e-06,112000.0,0.064875,0.0435,0.8916249999999999
1e-06,223000.0,0.055125,0.041624999999999995,0.90325
1e-06,334000.0,0.048125,0.03525,0.916625
1e-06,445000.0,0.067,0.0455,0.8875
1e-06,556000.0,0.056625,0.03899999999999999,0.904375
1e-06,667000.0,0.060875,0.047625,0.8915
1e-06,778000.0,0.07162500000000001,0.05625,0.872125
1e-06,889000.0,0.04875,0.037125,0.914125
1e-06,1000000.0,0.058375,0.043125,0.8985
0.00011200000000000001,1000.0,0.148625,0.071625,0.77975
0.00011200000000000001,112000.0,0.080125,0.051625,0.86825
0.00011200000000000001,223000.0,0.066,0.049875,0.8841249999999999
0.00011200000000000001,334000.0,0.08137500000000002,0.04625,0.872375
0.00011200000000000001,445000.0,0.05725,0.040749999999999995,0.9019999999999999
0.00011200000000000001,556000.0,0.07662500000000001,0.047125,0.87625
0.00011200000000000001,667000.0,0.068375,0.036625,0.895
0.00011200000000000001,778000.0,0.059625,0.04725,0.893125
0.00011200000000000001,889000.0,0.055625,0.03912499999999999,0.90525
0.00011200000000000001,1000000.0,0.060250000000000005,0.058249999999999996,0.8815
0.00022300000000000003,1000.0,0.1565,0.08425,0.75925
0.00022300000000000003,112000.0,0.08125,0.045875,0.872875
0.00022300000000000003,223000.0,0.056999999999999995,0.038375000000000006,0.904625
0.00022300000000000003,334000.0,0.06225,0.042374999999999996,0.895375
0.00022300000000000003,445000.0,0.053625,0.043375,0.903
0.00022300000000000003,556000.0,0.057249999999999995,0.041249999999999995,0.9015
0.00022300000000000003,667000.0,0.053625,0.052375000000000005,0.894
0.00022300000000000003,778000.0,0.048125,0.041499999999999995,0.910375
0.00022300000000000003,889000.0,0.07750000000000001,0.05125,0.87125
0.00022300000000000003,1000000.0,0.056625,0.040749999999999995,0.902625
0.0003340000000000001,1000.0,0.16175,0.07724999999999999,0.7609999999999999
0.0003340000000000001,112000.0,0.08950000000000001,0.05675,0.85375
0.0003340000000000001,223000.0,0.08137500000000002,0.050624999999999996,0.8679999999999999
0.0003340000000000001,334000.0,0.07087500000000001,0.039375,0.88975
0.0003340000000000001,445000.0,0.069375,0.041124999999999995,0.8895
0.0003340000000000001,556000.0,0.07087500000000001,0.040999999999999995,0.8881249999999999
0.0003340000000000001,667000.0,0.07150000000000001,0.05975,0.86875
0.0003340000000000001,778000.0,0.07550000000000001,0.048999999999999995,0.8755000000000001
0.0003340000000000001,889000.0,0.057,0.04475,0.89825
0.0003340000000000001,1000000.0,0.07637500000000001,0.044375,0.87925
