o_win,draw,x_win
0.0,0.985,0.015
0.0,0.982,0.018
0.0,0.98,0.02
0.0,0.98,0.02
0.0,0.981,0.019
0.0,0.9765,0.0235
0.0,0.9795,0.0205
0.0,0.976,0.024
0.0,0.9775,0.0225
0.0,0.976,0.024
0.0,0.967,0.033
0.0,0.9585,0.0415
0.0,0.959,0.041
0.0,0.955,0.045
0.0,0.956,0.044
0.0,0.941,0.059
0.0,0.947,0.053
0.0,0.941,0.059
0.0,0.9415,0.0585
0.0,0.942,0.058
0.0,0.9245,0.0755
0.0,0.9215,0.0785
0.0,0.911,0.089
0.0,0.896,0.104
0.0,0.891,0.109
0.0,0.8685,0.1315
0.0,0.8525,0.1475
0.0,0.8355,0.1645
0.0,0.811,0.189
0.0,0.784,0.216
0.0,0.7495,0.2505
0.0,0.716,0.284
0.0,0.684,0.316
0.0,0.625,0.375
0.0,0.591,0.409
0.0,0.526,0.474
0.0,0.4625,0.5375
0.0,0.3845,0.6155
0.0,0.2885,0.7115
0.0,0.226,0.774
0.0,0.1535,0.8465
0.0,0.107,0.893
0.0,0.0595,0.9405
0.0,0.0325,0.9675
0.0,0.0145,0.9855
0.0,0.0125,0.9875
0.0,0.007,0.993
0.0,0.007,0.993
0.0,0.0105,0.9895
