o_win,draw,x_win
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,0.999,0.001
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,0.9995,0.0005
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,0.9995,0.0005
0.0,1.0,0.0
0.0,0.9995,0.0005
0.0,0.9995,0.0005
0.0,0.9995,0.0005
0.0,1.0,0.0
0.0,0.9995,0.0005
0.0,0.999,0.001
0.0,0.999,0.001
0.0,0.9985,0.0015
0.0,0.9985,0.0015
0.0,0.997,0.003
0.0,0.996,0.004
0.0,0.9935,0.0065
0.0,0.988,0.012
0.0,0.98,0.02
0.0,0.9615,0.0385
0.0,0.8835,0.1165
0.0,0.6095,0.3905
0.0,0.0665,0.9335
