o_win,draw,x_win
0.0,0.985,0.015
0.0,0.9805,0.0195
0.0,0.984,0.016
0.0,0.9805,0.0195
0.0,0.979,0.021
0.0,0.983,0.017
0.0,0.9815,0.0185
0.0,0.9695,0.0305
0.0,0.97,0.03
0.0,0.9765,0.0235
0.0,0.9695,0.0305
0.0,0.9685,0.0315
0.0,0.9675,0.0325
0.0,0.957,0.043
0.0,0.9545,0.0455
0.0,0.9585,0.0415
0.0,0.9455,0.0545
0.0,0.934,0.066
0.0,0.9525,0.0475
0.0,0.928,0.072
0.0,0.92,0.08
0.0,0.916,0.084
0.0,0.905,0.095
0.0,0.9045,0.0955
0.0,0.886,0.114
0.0,0.869,0.131
0.0,0.847,0.153
0.0,0.8395,0.1605
0.0,0.7975,0.2025
0.0,0.7885,0.2115
0.0,0.7525,0.2475
0.0,0.734,0.266
0.0,0.681,0.319
0.0,0.6305,0.3695
0.0,0.586,0.414
0.0,0.559,0.441
0.0,0.4475,0.5525
0.0,0.37,0.63
0.0,0.299,0.701
0.0,0.234,0.766
0.0,0.188,0.812
0.0,0.123,0.877
0.0,0.0705,0.9295
0.0,0.038,0.962
0.0,0.015,0.985
0.0,0.008,0.992
0.0,0.007,0.993
0.0,0.0075,0.9925
0.0,0.005,0.995
