o_win,draw,x_win
0.0,0.0065,0.9935
0.0,0.0055,0.9945
0.0,0.0035,0.9965
0.0,0.0075,0.9925
0.0,0.00475,0.99525
0.0,0.006,0.994
0.0,0.00425,0.99575
0.0,0.00225,0.99775
0.0,0.00575,0.99425
0.0,0.00475,0.99525
0.0,0.0035,0.9965
0.0,0.004,0.996
0.0,0.004,0.996
0.0,0.00625,0.99375
0.0,0.00625,0.99375
0.0,0.00325,0.99675
0.0,0.004,0.996
0.0,0.00375,0.99625
0.0,0.00675,0.99325
0.0,0.0055,0.9945
0.0,0.00425,0.99575
0.0,0.004,0.996
0.0,0.004,0.996
0.0,0.00525,0.99475
0.0,0.0055,0.9945
0.0,0.006,0.994
0.0,0.0055,0.9945
0.0,0.00425,0.99575
0.0,0.0055,0.9945
0.0,0.00475,0.99525
0.0,0.0045,0.9955
0.0,0.0045,0.9955
0.0,0.00325,0.99675
0.0,0.0055,0.9945
0.0,0.00525,0.99475
0.0,0.00675,0.99325
0.0,0.00425,0.99575
0.0,0.0045,0.9955
0.0,0.00575,0.99425
0.0,0.00375,0.99625
0.0,0.0055,0.9945
0.0,0.00475,0.99525
0.0,0.007,0.993
0.0,0.00525,0.99475
0.0,0.0045,0.9955
0.0,0.006,0.994
0.0,0.00625,0.99375
0.0,0.00825,0.99175
0.0,0.00575,0.99425
