o_win,draw,x_win
0.0,1.0,0.0
0.0005,0.9995,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0005,0.9995,0.0
0.0005,0.9995,0.0
0.0005,0.9995,0.0
0.0005,0.9995,0.0
0.0005,0.9995,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0005,0.9995,0.0
0.0,1.0,0.0
0.0005,0.9995,0.0
0.0,1.0,0.0
0.0005,0.9995,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0005,0.9995,0.0
0.0,1.0,0.0
0.0005,0.9995,0.0
0.0005,0.9995,0.0
0.001,0.999,0.0
0.0025,0.9975,0.0
0.001,0.999,0.0
0.0015,0.9985,0.0
0.003,0.997,0.0
0.0015,0.9985,0.0
0.001,0.999,0.0
0.0035,0.9965,0.0
0.0055,0.9945,0.0
0.0065,0.9935,0.0
0.006,0.994,0.0
0.016,0.984,0.0
0.0405,0.9595,0.0
0.132,0.868,0.0
0.605,0.395,0.0
