o_win,draw,x_win
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0005,0.9995,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.001,0.999,0.0
0.001,0.999,0.0
0.0005,0.9995,0.0
0.001,0.999,0.0
0.0015,0.9985,0.0
0.001,0.999,0.0
0.0005,0.9995,0.0
0.0005,0.9995,0.0
0.0,1.0,0.0
0.002,0.998,0.0
0.0005,0.9995,0.0
0.001,0.999,0.0
0.0015,0.9985,0.0
0.0005,0.9995,0.0
0.002,0.998,0.0
0.002,0.998,0.0
0.0025,0.9975,0.0
0.002,0.998,0.0
0.0035,0.9965,0.0
0.004,0.996,0.0
0.0035,0.9965,0.0
0.003,0.997,0.0
0.0015,0.9985,0.0
0.0045,0.9955,0.0
0.0055,0.9945,0.0
0.0105,0.9895,0.0
0.013,0.987,0.0
0.0185,0.9815,0.0
0.036,0.964,0.0
0.115,0.885,0.0
0.582,0.418,0.0
