o_win,draw,x_win
0.005,0.995,0.0
0.0055,0.9945,0.0
0.0045,0.9955,0.0
0.005,0.995,0.0
0.0075,0.9925,0.0
0.011,0.989,0.0
0.0095,0.9905,0.0
0.0085,0.9915,0.0
0.008,0.992,0.0
0.0065,0.9935,0.0
0.0075,0.9925,0.0
0.0115,0.9885,0.0
0.0115,0.9885,0.0
0.016,0.984,0.0
0.014,0.986,0.0
0.0125,0.9875,0.0
0.0165,0.9835,0.0
0.0205,0.9795,0.0
0.023,0.977,0.0
0.022,0.978,0.0
0.0295,0.9705,0.0
0.0295,0.9705,0.0
0.0365,0.9635,0.0
0.038,0.962,0.0
0.0405,0.9595,0.0
0.0405,0.9595,0.0
0.0495,0.9505,0.0
0.062,0.938,0.0
0.065,0.935,0.0
0.0795,0.9205,0.0
0.0865,0.9135,0.0
0.1045,0.8955,0.0
0.1115,0.8885,0.0
0.121,0.879,0.0
0.145,0.855,0.0
0.1805,0.8195,0.0
0.229,0.771,0.0
0.259,0.741,0.0
0.318,0.682,0.0
0.3765,0.6235,0.0
0.455,0.545,0.0
0.533,0.467,0.0
0.5775,0.4225,0.0
0.635,0.365,0.0
0.7285,0.2715,0.0
0.7735,0.2265,0.0
0.7895,0.2105,0.0
0.813,0.187,0.0
0.8155,0.1845,0.0
