o_win,draw,x_win
0.0245,0.02525,0.95025
0.02525,0.03275,0.942
0.025,0.033,0.942
0.027,0.026,0.947
0.026,0.028,0.946
0.0255,0.03125,0.94325
0.02825,0.0325,0.93925
0.02275,0.0315,0.94575
0.02925,0.034,0.93675
0.026,0.0315,0.9425
0.02525,0.029,0.94575
0.0255,0.02975,0.94475
0.03,0.02725,0.94275
0.03375,0.03175,0.9345
0.0305,0.02725,0.94225
0.026,0.0275,0.9465
0.02825,0.02825,0.9435
0.02975,0.02675,0.9435
0.03475,0.036,0.92925
0.0315,0.03325,0.93525
0.0365,0.0335,0.93
0.03,0.02825,0.94175
0.036,0.03575,0.92825
0.03875,0.0305,0.93075
0.03275,0.0295,0.93775
0.0405,0.03075,0.92875
0.0365,0.033,0.9305
0.0355,0.035,0.9295
0.0395,0.036,0.9245
0.04125,0.034,0.92475
0.04075,0.03975,0.9195
0.04975,0.03825,0.912
0.0395,0.03525,0.92525
0.05125,0.03775,0.911
0.049,0.03325,0.91775
0.05525,0.039,0.90575
0.058,0.0395,0.9025
0.0655,0.039,0.8955
0.06075,0.04525,0.894
0.0815,0.0465,0.872
0.084,0.05225,0.86375
0.09275,0.05725,0.85
0.114,0.06525,0.82075
0.136,0.076,0.788
0.158,0.08975,0.75225
0.1885,0.0915,0.72
0.2215,0.10875,0.66975
0.2625,0.1075,0.63
0.27275,0.13225,0.595
