o_win,draw,x_win
0.019,0.0265,0.9545
0.01475,0.03075,0.9545
0.02025,0.028,0.95175
0.026,0.0275,0.9465
0.022,0.0255,0.9525
0.02075,0.026,0.95325
0.022,0.02225,0.95575
0.02475,0.03,0.94525
0.024,0.02375,0.95225
0.02375,0.02375,0.9525
0.02125,0.0315,0.94725
0.02525,0.0315,0.94325
0.0255,0.02175,0.95275
0.01975,0.02575,0.9545
0.025,0.02575,0.94925
0.02525,0.02525,0.9495
0.0205,0.026,0.9535
0.02175,0.0255,0.95275
0.0245,0.0255,0.95
0.022,0.02775,0.95025
0.02625,0.02675,0.947
0.02775,0.02825,0.944
0.029,0.03125,0.93975
0.026,0.02825,0.94575
0.02675,0.0245,0.94875
0.027,0.0275,0.9455
0.032,0.03125,0.93675
0.03525,0.03275,0.932
0.032,0.026,0.942
0.0305,0.02875,0.94075
0.03825,0.03,0.93175
0.043,0.029,0.928
0.03475,0.0335,0.93175
0.0385,0.03075,0.93075
0.044,0.03425,0.92175
0.039,0.03275,0.92825
0.048,0.03,0.922
0.04825,0.03425,0.9175
0.062,0.03275,0.90525
0.06075,0.0415,0.89775
0.0665,0.04175,0.89175
0.08275,0.04375,0.8735
0.08925,0.0565,0.85425
0.11425,0.06275,0.823
0.13925,0.0845,0.77625
0.173,0.092,0.735
0.2285,0.104,0.6675
0.2515,0.116,0.6325
0.2845,0.11675,0.59875
