o_win,draw,x_win
0.02075,0.0465,0.93275
0.01825,0.051,0.93075
0.01625,0.039,0.94475
0.01875,0.0415,0.93975
0.0145,0.04425,0.94125
0.0215,0.04325,0.93525
0.01625,0.04025,0.9435
0.01425,0.04025,0.9455
0.02,0.04525,0.93475
0.0195,0.045,0.9355
0.024,0.0435,0.9325
0.02025,0.04525,0.9345
0.018,0.045,0.937
0.024,0.05325,0.92275
0.02675,0.04475,0.9285
0.0215,0.043,0.9355
0.019,0.04875,0.93225
0.0215,0.046,0.9325
0.02,0.04225,0.93775
0.0235,0.0485,0.928
0.02625,0.04425,0.9295
0.027,0.04075,0.93225
0.02875,0.044,0.92725
0.02975,0.0415,0.92875
0.02425,0.041,0.93475
0.025,0.0405,0.9345
0.03525,0.04175,0.923
0.03375,0.0435,0.92275
0.0355,0.0405,0.924
0.03125,0.04225,0.9265
0.0365,0.04025,0.92325
0.0315,0.04,0.9285
0.03625,0.03825,0.9255
0.0405,0.04175,0.91775
0.0355,0.03975,0.92475
0.03475,0.0355,0.92975
0.04475,0.041,0.91425
0.04425,0.03925,0.9165
0.04125,0.0445,0.91425
0.0505,0.03975,0.90975
0.05375,0.04575,0.9005
0.0595,0.04075,0.89975
0.07,0.0485,0.8815
0.07625,0.0505,0.87325
0.09025,0.06625,0.8435
0.1065,0.072,0.8215
0.163,0.08375,0.75325
0.20475,0.1125,0.68275
0.277,0.12075,0.60225
