o_win,draw,x_win
0.0225,0.05475,0.92275
0.02325,0.046,0.93075
0.02375,0.05025,0.926
0.0185,0.04475,0.93675
0.0235,0.0475,0.929
0.02575,0.05325,0.921
0.02625,0.04325,0.9305
0.02225,0.04475,0.933
0.0215,0.048,0.9305
0.0265,0.04725,0.92625
0.0255,0.05275,0.92175
0.026,0.05175,0.92225
0.02675,0.051,0.92225
0.029,0.05225,0.91875
0.02325,0.05825,0.9185
0.02475,0.047,0.92825
0.0285,0.05975,0.91175
0.0275,0.0505,0.922
0.02925,0.05,0.92075
0.0335,0.0495,0.917
0.03025,0.0475,0.92225
0.0385,0.056,0.9055
0.03275,0.059,0.90825
0.032,0.05625,0.91175
0.0365,0.0485,0.915
0.036,0.0515,0.9125
0.034,0.0525,0.9135
0.03675,0.0525,0.91075
0.04175,0.05175,0.9065
0.04425,0.04475,0.911
0.04125,0.05125,0.9075
0.04075,0.04475,0.9145
0.0485,0.04325,0.90825
0.04725,0.0515,0.90125
0.0465,0.05325,0.90025
0.051,0.0535,0.8955
0.05225,0.04425,0.9035
0.056,0.051,0.893
0.0665,0.04625,0.88725
0.052,0.05325,0.89475
0.07325,0.05125,0.8755
0.076,0.04925,0.87475
0.07375,0.055,0.87125
0.0935,0.0605,0.846
0.107,0.071,0.822
0.1345,0.08575,0.77975
0.18075,0.09025,0.729
0.22825,0.1085,0.66325
0.27825,0.134,0.58775
