o_win,draw,x_win
0.02225,0.06575,0.912
0.0215,0.0715,0.907
0.02125,0.06475,0.914
0.02175,0.0685,0.90975
0.021,0.06425,0.91475
0.02375,0.063,0.91325
0.0235,0.066,0.9105
0.0225,0.06675,0.91075
0.02225,0.06375,0.914
0.02225,0.0625,0.91525
0.0205,0.07225,0.90725
0.0255,0.06925,0.90525
0.02225,0.07275,0.905
0.02525,0.0695,0.90525
0.0255,0.0635,0.911
0.0295,0.06675,0.90375
0.0315,0.06375,0.90475
0.0265,0.07525,0.89825
0.02475,0.064,0.91125
0.0325,0.06225,0.90525
0.033,0.07275,0.89425
0.03125,0.064,0.90475
0.032,0.06425,0.90375
0.03025,0.06425,0.9055
0.034,0.0685,0.8975
0.0365,0.07925,0.88425
0.03275,0.07275,0.8945
0.03675,0.06925,0.894
0.034,0.07625,0.88975
0.03625,0.07725,0.8865
0.03825,0.07675,0.885
0.0405,0.077,0.8825
0.04625,0.072,0.88175
0.0445,0.069,0.8865
0.0515,0.0745,0.874
0.0525,0.0755,0.872
0.05475,0.0715,0.87375
0.054,0.07925,0.86675
0.066,0.086,0.848
0.069,0.08825,0.84275
0.07,0.08675,0.84325
0.08625,0.08375,0.83
0.08525,0.0835,0.83125
0.0965,0.08575,0.81775
0.1285,0.09075,0.78075
0.15025,0.10725,0.7425
0.17175,0.09725,0.731
0.21825,0.106,0.67575
0.2705,0.12125,0.60825
