o_win,draw,x_win
0.03075,0.05875,0.9105
0.02525,0.06225,0.9125
0.0265,0.059,0.9145
0.03025,0.05225,0.9175
0.0255,0.05775,0.91675
0.02925,0.05375,0.917
0.02875,0.06325,0.908
0.02875,0.06475,0.9065
0.03975,0.06425,0.896
0.03275,0.06025,0.907
0.03525,0.0565,0.90825
0.0355,0.06175,0.90275
0.0335,0.06625,0.90025
0.03775,0.05625,0.906
0.038,0.06,0.902
0.03375,0.0645,0.90175
0.033,0.06525,0.90175
0.0415,0.0645,0.894
0.0365,0.064,0.8995
0.03925,0.0595,0.90125
0.04025,0.065,0.89475
0.0395,0.0645,0.896
0.04075,0.0635,0.89575
0.0425,0.06725,0.89025
0.03475,0.0655,0.89975
0.046,0.05825,0.89575
0.0405,0.06775,0.89175
0.04625,0.0695,0.88425
0.048,0.06775,0.88425
0.04875,0.062,0.88925
0.05425,0.0625,0.88325
0.05725,0.07025,0.8725
0.05425,0.0675,0.87825
0.0535,0.0755,0.871
0.05575,0.07025,0.874
0.06175,0.06625,0.872
0.0615,0.0695,0.869
0.064,0.06975,0.86625
0.06825,0.0825,0.84925
0.07775,0.0705,0.85175
0.0865,0.07575,0.83775
0.08875,0.06825,0.843
0.10625,0.07425,0.8195
0.11575,0.07675,0.8075
0.12575,0.09075,0.7835
0.147,0.08975,0.76325
0.189,0.09625,0.71475
0.2265,0.11425,0.65925
0.26425,0.1275,0.60825
