o_win,draw,x_win
0.13325,0.0715,0.79525
0.13625,0.07975,0.784
0.125,0.07325,0.80175
0.1345,0.07525,0.79025
0.1455,0.0725,0.782
0.1365,0.079,0.7845
0.1305,0.06975,0.79975
0.14575,0.073,0.78125
0.1515,0.07525,0.77325
0.14875,0.08175,0.7695
0.148,0.0775,0.7745
0.14825,0.078,0.77375
0.163,0.07575,0.76125
0.14775,0.07875,0.7735
0.16375,0.08325,0.753
0.165,0.0845,0.7505
0.175,0.08475,0.74025
0.166,0.091,0.743
0.173,0.0875,0.7395
0.16325,0.099,0.73775
0.176,0.0985,0.7255
0.1815,0.08775,0.73075
0.18975,0.101,0.70925
0.1775,0.0945,0.728
0.18825,0.1115,0.70025
0.20775,0.099,0.69325
0.19975,0.10225,0.698
0.206,0.10625,0.68775
0.217,0.1005,0.6825
0.20425,0.1015,0.69425
0.21925,0.1115,0.66925
0.2165,0.11325,0.67025
0.22775,0.1175,0.65475
0.24625,0.10675,0.647
0.25225,0.11375,0.634
0.24925,0.11775,0.633
0.229,0.12875,0.64225
0.247,0.106,0.647
0.26375,0.11825,0.618
0.25925,0.115,0.62575
0.2565,0.12375,0.61975
0.26175,0.12725,0.611
0.27075,0.1195,0.60975
0.26525,0.12325,0.6115
0.27275,0.122,0.60525
0.27875,0.13625,0.585
0.29225,0.119,0.58875
0.2875,0.119,0.5935
0.296,0.129,0.575
