o_win,draw,x_win
0.1325,0.0675,0.8
0.12625,0.071,0.80275
0.129,0.06575,0.80525
0.1265,0.072,0.8015
0.1415,0.07175,0.78675
0.12575,0.074,0.80025
0.133,0.081,0.786
0.13,0.085,0.785
0.13875,0.0805,0.78075
0.138,0.081,0.781
0.14025,0.08575,0.774
0.15175,0.074,0.77425
0.15625,0.08075,0.763
0.15675,0.08,0.76325
0.15325,0.08325,0.7635
0.14825,0.08375,0.768
0.15525,0.0875,0.75725
0.164,0.08175,0.75425
0.173,0.089,0.738
0.1585,0.09,0.7515
0.1855,0.08225,0.73225
0.1745,0.092,0.7335
0.19075,0.09275,0.7165
0.18975,0.094,0.71625
0.18475,0.09325,0.722
0.1965,0.1005,0.703
0.20775,0.101,0.69125
0.197,0.1025,0.7005
0.19675,0.10625,0.697
0.2095,0.106,0.6845
0.214,0.11025,0.67575
0.212,0.11425,0.67375
0.2085,0.117,0.6745
0.2235,0.10525,0.67125
0.23425,0.11525,0.6505
0.2295,0.11475,0.65575
0.23925,0.1035,0.65725
0.243,0.11225,0.64475
0.23875,0.12175,0.6395
0.24425,0.10975,0.646
0.25525,0.11625,0.6285
0.25775,0.11825,0.624
0.26475,0.12175,0.6135
0.27725,0.11775,0.605
0.26725,0.11975,0.613
0.28025,0.13125,0.5885
0.2845,0.12325,0.59225
0.287,0.117,0.596
0.28925,0.12125,0.5895
