o_win,draw,x_win
0.07075,0.087,0.84225
0.07,0.07925,0.85075
0.0715,0.08575,0.84275
0.07225,0.08825,0.8395
0.06475,0.08075,0.8545
0.0695,0.08725,0.84325
0.07975,0.08175,0.8385
0.07475,0.081,0.84425
0.079,0.088,0.833
0.076,0.0825,0.8415
0.0855,0.0855,0.829
0.07825,0.076,0.84575
0.07575,0.09225,0.832
0.07775,0.0845,0.83775
0.08625,0.08675,0.827
0.087,0.079,0.834
0.0765,0.084,0.8395
0.086,0.0975,0.8165
0.077,0.08,0.843
0.0855,0.08725,0.82725
0.0885,0.0855,0.826
0.09575,0.08725,0.817
0.08625,0.09,0.82375
0.09,0.08925,0.82075
0.097,0.0935,0.8095
0.089,0.0925,0.8185
0.098,0.09,0.812
0.10775,0.09825,0.794
0.10225,0.0885,0.80925
0.10875,0.0975,0.79375
0.10625,0.09475,0.799
0.1105,0.09075,0.79875
0.11175,0.09425,0.794
0.1155,0.09575,0.78875
0.12525,0.10625,0.7685
0.126,0.093,0.781
0.13325,0.0915,0.77525
0.13775,0.099,0.76325
0.15775,0.0935,0.74875
0.14525,0.10925,0.7455
0.1605,0.0905,0.749
0.178,0.096,0.726
0.18025,0.10125,0.7185
0.20025,0.10375,0.696
0.20925,0.1085,0.68225
0.22575,0.1195,0.65475
0.24825,0.11325,0.6385
0.2775,0.11575,0.60675
0.29275,0.1235,0.58375
