o_win,draw,x_win
0.00775,0.0555,0.93675
0.0055,0.05775,0.93675
0.007,0.06075,0.93225
0.007,0.051,0.942
0.0075,0.058,0.9345
0.007,0.05525,0.93775
0.00825,0.04975,0.942
0.0075,0.0595,0.933
0.00825,0.0535,0.93825
0.00725,0.05425,0.9385
0.0085,0.05725,0.93425
0.011,0.0635,0.9255
0.00725,0.05025,0.9425
0.00775,0.0625,0.92975
0.00725,0.065,0.92775
0.007,0.0605,0.9325
0.00825,0.064,0.92775
0.00875,0.06475,0.9265
0.0095,0.0615,0.929
0.01,0.06375,0.92625
0.008,0.0585,0.9335
0.009,0.0625,0.9285
0.01025,0.06275,0.927
0.00975,0.057,0.93325
0.01225,0.06175,0.926
0.00825,0.0635,0.92825
0.01375,0.0655,0.92075
0.0065,0.06575,0.92775
0.01375,0.056,0.93025
0.01325,0.063,0.92375
0.014,0.061,0.925
0.01225,0.0695,0.91825
0.01275,0.068,0.91925
0.02,0.07075,0.90925
0.0175,0.07325,0.90925
0.018,0.073,0.909
0.02325,0.07175,0.905
0.02225,0.0655,0.91225
0.03,0.0635,0.9065
0.0315,0.077,0.8915
0.03975,0.0695,0.89075
0.049,0.0775,0.8735
0.05675,0.07625,0.867
0.069,0.074,0.857
0.0915,0.087,0.8215
0.11275,0.09425,0.793
0.1345,0.102,0.7635
0.184,0.1065,0.7095
0.25825,0.13275,0.609
