o_win,draw,x_win
0.0265,0.0705,0.903
0.03425,0.077,0.88875
0.031,0.072,0.897
0.031,0.0685,0.9005
0.035,0.0705,0.8945
0.03125,0.0675,0.90125
0.033,0.075,0.892
0.0315,0.07125,0.89725
0.03725,0.073,0.88975
0.03325,0.07475,0.892
0.029,0.0745,0.8965
0.0365,0.07525,0.88825
0.0385,0.0825,0.879
0.036,0.07675,0.88725
0.0355,0.07625,0.88825
0.03675,0.07975,0.8835
0.03575,0.07225,0.892
0.037,0.08125,0.88175
0.0415,0.07725,0.88125
0.04075,0.0795,0.87975
0.04075,0.08,0.87925
0.04175,0.07775,0.8805
0.0435,0.085,0.8715
0.0475,0.07575,0.87675
0.0495,0.0725,0.878
0.04525,0.07775,0.877
0.0485,0.077,0.8745
0.05925,0.087,0.85375
0.04875,0.0805,0.87075
0.054,0.09075,0.85525
0.05475,0.0815,0.86375
0.05725,0.0935,0.84925
0.0575,0.09,0.8525
0.063,0.08825,0.84875
0.0705,0.088,0.8415
0.06375,0.0905,0.84575
0.07875,0.09125,0.83
0.07475,0.09,0.83525
0.08825,0.092,0.81975
0.0955,0.09475,0.80975
0.09925,0.0905,0.81025
0.11125,0.101,0.78775
0.12275,0.1015,0.77575
0.136,0.098,0.766
0.14675,0.1095,0.74375
0.17475,0.10425,0.721
0.2035,0.1115,0.685
0.25125,0.109,0.63975
0.269,0.1265,0.6045
