o_win,draw,x_win
0.00675,0.056,0.93725
0.0085,0.05625,0.93525
0.009,0.05275,0.93825
0.0085,0.05675,0.93475
0.00925,0.05825,0.9325
0.0085,0.05125,0.94025
0.006,0.05225,0.94175
0.00825,0.055,0.93675
0.00925,0.04975,0.941
0.01,0.05325,0.93675
0.007,0.05825,0.93475
0.01,0.0455,0.9445
0.012,0.0525,0.9355
0.011,0.05525,0.93375
0.00925,0.062,0.92875
0.01275,0.057,0.93025
0.01025,0.05,0.93975
0.01125,0.05475,0.934
0.0135,0.06175,0.92475
0.00775,0.0505,0.94175
0.0095,0.05425,0.93625
0.00925,0.0615,0.92925
0.01175,0.059,0.92925
0.01125,0.054,0.93475
0.0135,0.0535,0.933
0.0165,0.06575,0.91775
0.013,0.0555,0.9315
0.01425,0.058,0.92775
0.01375,0.0545,0.93175
0.01425,0.0645,0.92125
0.01625,0.0565,0.92725
0.01625,0.051,0.93275
0.0155,0.05525,0.92925
0.02125,0.063,0.91575
0.01775,0.065,0.91725
0.0215,0.063,0.9155
0.018,0.064,0.918
0.0265,0.0625,0.911
0.03,0.0695,0.9005
0.02775,0.067,0.90525
0.0355,0.06525,0.89925
0.0445,0.064,0.8915
0.05,0.06725,0.88275
0.0605,0.067,0.8725
0.08175,0.07175,0.8465
0.10075,0.07725,0.822
0.12725,0.087,0.78575
0.16525,0.09175,0.743
0.24875,0.11375,0.6375
