o_win,draw,x_win
0.152,0.0745,0.7735
0.1355,0.08125,0.78325
0.142,0.07875,0.77925
0.1445,0.07775,0.77775
0.14825,0.07425,0.7775
0.1475,0.07825,0.77425
0.149,0.08,0.771
0.134,0.08475,0.78125
0.14425,0.0805,0.77525
0.1595,0.0825,0.758
0.15725,0.08475,0.758
0.1555,0.08675,0.75775
0.157,0.0865,0.7565
0.164,0.082,0.754
0.16,0.09375,0.74625
0.16125,0.0925,0.74625
0.16325,0.09075,0.746
0.1735,0.092,0.7345
0.1745,0.087,0.7385
0.18175,0.0965,0.72175
0.174,0.0955,0.7305
0.18725,0.09775,0.715
0.182,0.1025,0.7155
0.1915,0.10575,0.70275
0.1915,0.094,0.7145
0.197,0.10125,0.70175
0.20675,0.09675,0.6965
0.207,0.10075,0.69225
0.21575,0.11375,0.6705
0.222,0.10775,0.67025
0.21425,0.1125,0.67325
0.222,0.106,0.672
0.227,0.10925,0.66375
0.23675,0.113,0.65025
0.22725,0.113,0.65975
0.2315,0.11675,0.65175
0.242,0.1115,0.6465
0.23975,0.121,0.63925
0.26225,0.11625,0.6215
0.26975,0.112,0.61825
0.2535,0.11275,0.63375
0.2605,0.1225,0.617
0.2735,0.12225,0.60425
0.272,0.11825,0.60975
0.27525,0.11875,0.606
0.28325,0.12875,0.588
0.29075,0.1275,0.58175
0.292,0.13475,0.57325
0.27,0.1305,0.5995
