o_win,draw,x_win
0.13525,0.077,0.78775
0.13675,0.07725,0.786
0.1365,0.077,0.7865
0.1435,0.0755,0.781
0.141,0.0795,0.7795
0.1535,0.083,0.7635
0.13425,0.074,0.79175
0.14375,0.084,0.77225
0.14975,0.0845,0.76575
0.15225,0.0785,0.76925
0.156,0.0835,0.7605
0.14825,0.0875,0.76425
0.154,0.0815,0.7645
0.14525,0.08625,0.7685
0.162,0.093,0.745
0.1525,0.08875,0.75875
0.162,0.093,0.745
0.166,0.09,0.744
0.17175,0.0915,0.73675
0.179,0.09225,0.72875
0.1805,0.08725,0.73225
0.191,0.09275,0.71625
0.18975,0.0895,0.72075
0.18975,0.0965,0.71375
0.193,0.10425,0.70275
0.20475,0.10325,0.692
0.1975,0.1105,0.692
0.20175,0.10375,0.6945
0.21175,0.11325,0.675
0.21725,0.10675,0.676
0.21025,0.11575,0.674
0.23925,0.1165,0.64425
0.23325,0.11375,0.653
0.232,0.1135,0.6545
0.2355,0.1175,0.647
0.2485,0.114,0.6375
0.2375,0.1155,0.647
0.25,0.10675,0.64325
0.2525,0.10525,0.64225
0.257,0.11925,0.62375
0.25275,0.12625,0.621
0.25575,0.1215,0.62275
0.27,0.12725,0.60275
0.26925,0.11625,0.6145
0.27925,0.124,0.59675
0.2675,0.114,0.6185
0.2865,0.13475,0.57875
0.299,0.124,0.577
0.29075,0.1255,0.58375
