o_win,draw,x_win
0.02075,0.05975,0.9195
0.02025,0.0635,0.91625
0.02,0.06375,0.91625
0.025,0.06375,0.91125
0.027,0.058,0.915
0.023,0.063,0.914
0.0215,0.06475,0.91375
0.025,0.0645,0.9105
0.02475,0.06175,0.9135
0.024,0.068,0.908
0.0225,0.066,0.9115
0.02725,0.063,0.90975
0.023,0.063,0.914
0.0275,0.07275,0.89975
0.02625,0.06475,0.909
0.0235,0.0595,0.917
0.02525,0.07475,0.9
0.029,0.0655,0.9055
0.0255,0.06275,0.91175
0.02875,0.0685,0.90275
0.02625,0.068,0.90575
0.028,0.0675,0.9045
0.031,0.06925,0.89975
0.03075,0.06775,0.9015
0.0325,0.056,0.9115
0.0375,0.06175,0.90075
0.03375,0.07225,0.894
0.041,0.07475,0.88425
0.0375,0.076,0.8865
0.03825,0.07575,0.886
0.04125,0.07,0.88875
0.04125,0.07225,0.8865
0.04175,0.073,0.88525
0.042,0.07825,0.87975
0.051,0.0755,0.8735
0.05075,0.075,0.87425
0.05675,0.07225,0.871
0.05475,0.08475,0.8605
0.06175,0.07675,0.8615
0.06675,0.0765,0.85675
0.07425,0.07825,0.8475
0.08275,0.071,0.84625
0.0865,0.0935,0.82
0.10575,0.08275,0.8115
0.12075,0.086,0.79325
0.1405,0.09325,0.76625
0.1585,0.099,0.7425
0.209,0.111,0.68
0.27925,0.116,0.60475
