o_win,draw,x_win
0.018,0.05825,0.92375
0.0145,0.06075,0.92475
0.01825,0.05875,0.923
0.0175,0.05675,0.92575
0.019,0.0575,0.9235
0.0175,0.05725,0.92525
0.018,0.053,0.929
0.01325,0.05825,0.9285
0.0145,0.0595,0.926
0.01825,0.05675,0.925
0.0165,0.055,0.9285
0.0195,0.05575,0.92475
0.02,0.054,0.926
0.0235,0.05725,0.91925
0.02,0.0585,0.9215
0.0205,0.05375,0.92575
0.022,0.06075,0.91725
0.0245,0.05425,0.92125
0.023,0.06175,0.91525
0.0235,0.052,0.9245
0.01875,0.05525,0.926
0.02775,0.05925,0.913
0.026,0.0595,0.9145
0.02475,0.0585,0.91675
0.0245,0.05475,0.92075
0.027,0.05475,0.91825
0.0305,0.0605,0.909
0.028,0.0645,0.9075
0.0265,0.069,0.9045
0.0325,0.05775,0.90975
0.03775,0.064,0.89825
0.031,0.06225,0.90675
0.03675,0.0635,0.89975
0.0395,0.0615,0.899
0.0375,0.06825,0.89425
0.03725,0.0625,0.90025
0.04225,0.06025,0.8975
0.04775,0.07075,0.8815
0.05325,0.069,0.87775
0.0545,0.06875,0.87675
0.06,0.06,0.88
0.06875,0.071,0.86025
0.075,0.06425,0.86075
0.09325,0.07625,0.8305
0.09275,0.077,0.83025
0.11125,0.07475,0.814
0.13875,0.0865,0.77475
0.19975,0.09525,0.705
0.2695,0.1185,0.612
