o_win,draw,x_win
0.21575,0.1155,0.66875
0.2115,0.109,0.6795
0.2215,0.1155,0.663
0.20925,0.1035,0.68725
0.21275,0.1025,0.68475
0.209,0.1095,0.6815
0.21775,0.1,0.68225
0.216,0.1045,0.6795
0.217,0.10925,0.67375
0.21275,0.107,0.68025
0.21575,0.10775,0.6765
0.2235,0.113,0.6635
0.233,0.10325,0.66375
0.226,0.10675,0.66725
0.22675,0.11575,0.6575
0.23025,0.11025,0.6595
0.232,0.11125,0.65675
0.2255,0.11625,0.65825
0.23225,0.1115,0.65625
0.23825,0.11425,0.6475
0.23775,0.11825,0.644
0.23225,0.11925,0.6485
0.23325,0.123,0.64375
0.24,0.1115,0.6485
0.248,0.11575,0.63625
0.246,0.11175,0.64225
0.257,0.11875,0.62425
0.2575,0.11075,0.63175
0.259,0.1225,0.6185
0.252,0.121,0.627
0.248,0.11725,0.63475
0.257,0.12,0.623
0.2565,0.122,0.6215
0.2545,0.12725,0.61825
0.264,0.12625,0.60975
0.2575,0.12175,0.62075
0.26975,0.12725,0.603
0.26625,0.116,0.61775
0.27425,0.125,0.60075
0.2785,0.12325,0.59825
0.2865,0.1215,0.592
0.28275,0.11825,0.599
0.28175,0.1275,0.59075
0.274,0.13275,0.59325
0.28575,0.13175,0.5825
0.2915,0.1245,0.584
0.27125,0.12225,0.6065
0.28375,0.124,0.59225
0.2955,0.131,0.5735
