o_win,draw,x_win
0.01475,0.04625,0.939
0.02075,0.04825,0.931
0.0155,0.0455,0.939
0.014,0.053,0.933
0.01775,0.05675,0.9255
0.016,0.05825,0.92575
0.02,0.04975,0.93025
0.01475,0.047,0.93825
0.0165,0.0575,0.926
0.02075,0.052,0.92725
0.019,0.05675,0.92425
0.0215,0.057,0.9215
0.021,0.0595,0.9195
0.01875,0.04725,0.934
0.01925,0.0495,0.93125
0.02175,0.0545,0.92375
0.01825,0.05375,0.928
0.02275,0.055,0.92225
0.02225,0.0525,0.92525
0.02425,0.06,0.91575
0.0215,0.0565,0.922
0.02525,0.05525,0.9195
0.03,0.048,0.922
0.027,0.05,0.923
0.0225,0.055,0.9225
0.02475,0.05775,0.9175
0.02475,0.053,0.92225
0.02725,0.052,0.92075
0.03125,0.0565,0.91225
0.02625,0.052,0.92175
0.03325,0.0575,0.90925
0.03725,0.0485,0.91425
0.03375,0.05275,0.9135
0.03375,0.05275,0.9135
0.03925,0.05175,0.909
0.03975,0.05725,0.903
0.04325,0.054,0.90275
0.0405,0.055,0.9045
0.0525,0.05225,0.89525
0.05775,0.0525,0.88975
0.05975,0.04775,0.8925
0.058,0.0555,0.8865
0.072,0.0515,0.8765
0.07475,0.058,0.86725
0.0845,0.06525,0.85025
0.10275,0.071,0.82625
0.14675,0.0845,0.76875
0.1935,0.10125,0.70525
0.2735,0.127,0.5995
