o_win,draw,x_win
0.037,0.068,0.895
0.038,0.064,0.898
0.03325,0.0665,0.90025
0.03675,0.06975,0.8935
0.03,0.07075,0.89925
0.03075,0.075,0.89425
0.03425,0.0665,0.89925
0.037,0.07425,0.88875
0.043,0.06775,0.88925
0.03925,0.066,0.89475
0.038,0.06025,0.90175
0.04175,0.0695,0.88875
0.0385,0.0725,0.889
0.0405,0.072,0.8875
0.03975,0.07175,0.8885
0.04525,0.07275,0.882
0.04325,0.07525,0.8815
0.0425,0.07,0.8875
0.04375,0.0755,0.88075
0.043,0.07025,0.88675
0.04975,0.07275,0.8775
0.04675,0.07425,0.879
0.04875,0.07,0.88125
0.05275,0.07375,0.8735
0.0455,0.0835,0.871
0.052,0.07625,0.87175
0.055,0.07325,0.87175
0.05025,0.078,0.87175
0.05175,0.079,0.86925
0.05625,0.073,0.87075
0.05775,0.0795,0.86275
0.0625,0.069,0.8685
0.06775,0.086,0.84625
0.06925,0.08,0.85075
0.07075,0.0865,0.84275
0.076,0.08225,0.84175
0.08425,0.0805,0.83525
0.085,0.08075,0.83425
0.08825,0.08125,0.8305
0.08825,0.08425,0.8275
0.10025,0.0805,0.81925
0.10675,0.08825,0.805
0.13475,0.08975,0.7755
0.131,0.08075,0.78825
0.14775,0.09625,0.756
0.1625,0.098,0.7395
0.19975,0.10975,0.6905
0.238,0.1115,0.6505
0.27975,0.12025,0.6
