o_win,draw,x_win
0.0,0.989,0.011
0.0,0.9835,0.0165
0.0,0.981,0.019
0.0,0.9825,0.0175
0.0,0.984,0.016
0.0,0.9735,0.0265
0.0,0.9735,0.0265
0.0,0.975,0.025
0.0,0.976,0.024
0.0,0.9645,0.0355
0.0,0.9675,0.0325
0.0,0.9695,0.0305
0.0,0.961,0.039
0.0,0.959,0.041
0.0,0.9585,0.0415
0.0,0.9455,0.0545
0.0,0.947,0.053
0.0,0.9445,0.0555
0.0,0.9345,0.0655
0.0,0.9405,0.0595
0.0,0.9265,0.0735
0.0,0.9325,0.0675
0.0,0.901,0.099
0.0,0.8965,0.1035
0.0,0.8845,0.1155
0.0,0.875,0.125
0.0,0.842,0.158
0.0,0.8335,0.1665
0.0,0.8265,0.1735
0.0,0.7815,0.2185
0.0,0.775,0.225
0.0,0.7235,0.2765
0.0,0.685,0.315
0.0,0.6455,0.3545
0.0,0.606,0.394
0.0,0.528,0.472
0.0,0.459,0.541
0.0,0.388,0.612
0.0,0.3355,0.6645
0.0,0.2275,0.7725
0.0,0.159,0.841
0.0,0.1115,0.8885
0.0,0.0625,0.9375
0.0,0.039,0.961
0.0,0.0185,0.9815
0.0,0.0105,0.9895
0.0,0.007,0.993
0.0,0.0045,0.9955
0.0,0.004,0.996
