o_win,draw,x_win
0.0,0.9805,0.0195
0.0,0.984,0.016
0.0,0.985,0.015
0.0,0.9815,0.0185
0.0,0.983,0.017
0.0,0.9795,0.0205
0.0,0.9775,0.0225
0.0,0.981,0.019
0.0,0.9695,0.0305
0.0,0.973,0.027
0.0,0.9755,0.0245
0.0,0.968,0.032
0.0,0.958,0.042
0.0,0.958,0.042
0.0,0.956,0.044
0.0,0.965,0.035
0.0,0.941,0.059
0.0,0.943,0.057
0.0,0.9295,0.0705
0.0,0.926,0.074
0.0,0.9225,0.0775
0.0,0.9075,0.0925
0.0,0.911,0.089
0.0,0.892,0.108
0.0,0.8875,0.1125
0.0,0.863,0.137
0.0,0.8385,0.1615
0.0,0.8265,0.1735
0.0,0.824,0.176
0.0,0.769,0.231
0.0,0.763,0.237
0.0,0.717,0.283
0.0,0.685,0.315
0.0,0.629,0.371
0.0,0.577,0.423
0.0,0.537,0.463
0.0,0.45,0.55
0.0,0.396,0.604
0.0,0.286,0.714
0.0,0.2425,0.7575
0.0,0.1555,0.8445
0.0,0.0985,0.9015
0.0,0.061,0.939
0.0,0.04,0.96
0.0,0.019,0.981
0.0,0.008,0.992
0.0,0.0065,0.9935
0.0,0.0065,0.9935
0.0,0.0055,0.9945
