alpha_rate,tau_rate,o_winrate,drawrate,x_winrate
1e-06,1000.0,0.0,0.61525,0.38475
1e-06,112000.0,0.0,0.9019999999999999,0.098
1e-06,223000.0,0.0,0.920375,0.079625
1e-06,334000.0,0.0,0.92675,0.07325
1e-06,445000.0,0.0,0.9293750000000001,0.07062500000000001
1e-06,556000.0,0.0,0.9341250000000001,0.065875
1e-06,667000.0,0.0,0.93625,0.06375
1e-06,778000.0,0.0,0.937,0.063
1e-06,889000.0,0.0,0.937,0.063
1e-06,1000000.0,0.0,0.9428750000000001,0.057125
0.00011200000000000001,1000.0,0.0,0.6151249999999999,0.38487499999999997
0.00011200000000000001,112000.0,0.0,0.8975,0.10250000000000001
0.00011200000000000001,223000.0,0.0,0.9175,0.0825
0.00011200000000000001,334000.0,0.0,0.9248750000000001,0.075125
0.00011200000000000001,445000.0,0.0,0.9265000000000001,0.0735
0.00011200000000000001,556000.0,0.0,0.932625,0.067375
0.00011200000000000001,667000.0,0.0,0.9343750000000002,0.065625
0.00011200000000000001,778000.0,0.0,0.934625,0.065375
0.00011200000000000001,889000.0,0.0,0.938125,0.061875
0.00011200000000000001,1000000.0,0.0,0.941875,0.058125
0.00022300000000000003,1000.0,0.0,0.620125,0.379875
0.00022300000000000003,112000.0,0.0,0.89825,0.10175000000000001
0.00022300000000000003,223000.0,0.0,0.9123750000000002,0.08762500000000001
0.00022300000000000003,334000.0,0.0,0.923,0.077
0.00022300000000000003,445000.0,0.0,0.926375,0.073625
0.00022300000000000003,556000.0,0.0,0.932125,0.067875
0.00022300000000000003,667000.0,0.0,0.93225,0.06775
0.00022300000000000003,778000.0,0.0,0.936,0.064
0.00022300000000000003,889000.0,0.0,0.9359999999999999,0.064
0.00022300000000000003,1000000.0,0.0,0.9373750000000001,0.062625
0.0003340000000000001,1000.0,0.0,0.613375,0.38662499999999994
0.0003340000000000001,112000.0,0.0,0.8955,0.10450000000000001
0.0003340000000000001,223000.0,0.0,0.911375,0.08862500000000001
0.0003340000000000001,334000.0,0.0,0.9212500000000001,0.07875
0.0003340000000000001,445000.0,0.0,0.9257500000000001,0.07425
0.0003340000000000001,556000.0,0.0,0.9297500000000001,0.07025
0.0003340000000000001,667000.0,0.0,0.932,0.068
0.0003340000000000001,778000.0,0.0,0.9345000000000001,0.0655
0.0003340000000000001,889000.0,0.0,0.936875,0.063125
0.0003340000000000001,1000000.0,0.0,0.9375,0.0625
0.0004450000000000001,1000.0,0.0,0.607625,0.39237500000000003
0.0004450000000000001,112000.0,0.0,0.8965000000000001,0.10350000000000001
0.0004450000000000001,223000.0,0.0,0.912875,0.08712500000000001
0.0004450000000000001,334000.0,0.0,0.9212500000000001,0.07875
0.0004450000000000001,445000.0,0.0,0.92425,0.07575
0.0004450000000000001,556000.0,0.0,0.92725,0.07275
0.0004450000000000001,667000.0,0.0,0.932,0.068
0.0004450000000000001,778000.0,0.0,0.933875,0.066125
0.0004450000000000001,889000.0,0.0,0.935,0.065
0.0004450000000000001,1000000.0,0.0,0.9348750000000001,0.065125
0.0005560000000000001,1000.0,0.0,0.612,0.388
0.0005560000000000001,112000.0,0.0,0.895,0.10500000000000001
0.0005560000000000001,223000.0,0.0,0.912625,0.08737500000000001
0.0005560000000000001,334000.0,0.0,0.919875,0.080125
0.0005560000000000001,445000.0,0.0,0.922875,0.077125
0.0005560000000000001,556000.0,0.0,0.92575,0.07425
0.0005560000000000001,667000.0,0.0,0.9291250000000001,0.07087500000000001
0.0005560000000000001,778000.0,0.0,0.933375,0.066625
0.0005560000000000001,889000.0,0.0,0.937125,0.062875
0.0005560000000000001,1000000.0,0.0,0.9357500000000001,0.06425
0.0006670000000000002,1000.0,0.0,0.611,0.389
0.0006670000000000002,112000.0,0.0,0.898,0.10200000000000001
0.0006670000000000002,223000.0,0.0,0.91325,0.08675000000000001
0.0006670000000000002,334000.0,0.0,0.917875,0.082125
0.0006670000000000002,445000.0,0.0,0.9215,0.0785
0.0006670000000000002,556000.0,0.0,0.927875,0.07212500000000001
0.0006670000000000002,667000.0,0.0,0.927,0.073
0.0006670000000000002,778000.0,0.0,0.932,0.068
0.0006670000000000002,889000.0,0.0,0.937375,0.062625
0.0006670000000000002,1000000.0,0.0,0.93425,0.06575
