o_win,draw,x_win
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,0.9995,0.0005
0.0,1.0,0.0
0.0,0.999,0.001
0.0,1.0,0.0
0.0,1.0,0.0
0.0,0.999,0.001
0.0,0.9995,0.0005
0.0,0.999,0.001
0.0,0.9995,0.0005
0.0,0.9995,0.0005
0.0,1.0,0.0
0.0,0.9975,0.0025
0.0,0.998,0.002
0.0,0.9975,0.0025
0.0,0.994,0.006
0.0,0.9895,0.0105
0.0,0.961,0.039
0.0,0.825,0.175
0.0,0.2095,0.7905
