o_win,draw,x_win
0.52625,0.14225,0.3315
0.526,0.14125,0.33275
0.519,0.13775,0.34325
0.51975,0.1375,0.34275
0.52725,0.138,0.33475
0.52525,0.14075,0.334
0.51525,0.1505,0.33425
0.5075,0.14175,0.35075
0.522,0.15275,0.32525
0.52775,0.141,0.33125
0.52225,0.14575,0.332
0.51,0.1525,0.3375
0.52675,0.141,0.33225
0.53125,0.1355,0.33325
0.5215,0.13425,0.34425
0.514,0.14325,0.34275
0.524,0.134,0.342
0.519,0.139,0.342
0.5365,0.13675,0.32675
0.51975,0.14425,0.336
0.52025,0.149,0.33075
0.51875,0.132,0.34925
0.53575,0.1335,0.33075
0.514,0.1375,0.3485
0.5145,0.141,0.3445
0.52775,0.13975,0.3325
0.527,0.1405,0.3325
0.51175,0.14125,0.347
0.5215,0.14725,0.33125
0.52875,0.13875,0.3325
0.5265,0.136,0.3375
0.50075,0.14975,0.3495
0.52475,0.14025,0.335
0.524,0.14175,0.33425
0.51125,0.14125,0.3475
0.52425,0.1385,0.33725
0.52575,0.15225,0.322
0.50325,0.14,0.35675
0.5145,0.1415,0.344
0.50775,0.146,0.34625
0.51525,0.145,0.33975
0.52525,0.13125,0.3435
0.52325,0.1365,0.34025
0.5045,0.143,0.3525
0.508,0.14625,0.34575
0.514,0.1355,0.3505
0.501,0.1335,0.3655
0.44875,0.14,0.41125
0.3595,0.12575,0.51475
