o_win,draw,x_win
0.528,0.1345,0.3375
0.52125,0.14375,0.335
0.523,0.13475,0.34225
0.50975,0.14725,0.343
0.53225,0.14,0.32775
0.5335,0.1365,0.33
0.53425,0.1385,0.32725
0.52125,0.14025,0.3385
0.51925,0.14275,0.338
0.53,0.13825,0.33175
0.52175,0.1475,0.33075
0.5175,0.13725,0.34525
0.53175,0.12925,0.339
0.52175,0.13825,0.34
0.52475,0.13825,0.337
0.52675,0.1465,0.32675
0.5215,0.14075,0.33775
0.53525,0.14225,0.3225
0.50975,0.13625,0.354
0.5085,0.1485,0.343
0.531,0.13525,0.33375
0.525,0.137,0.338
0.51275,0.14275,0.3445
0.5175,0.14125,0.34125
0.524,0.1395,0.3365
0.5165,0.14125,0.34225
0.52575,0.14275,0.3315
0.5065,0.1465,0.347
0.525,0.1405,0.3345
0.52875,0.133,0.33825
0.524,0.13925,0.33675
0.513,0.145,0.342
0.5255,0.1405,0.334
0.531,0.1325,0.3365
0.52475,0.1335,0.34175
0.51125,0.1555,0.33325
0.51525,0.1405,0.34425
0.52825,0.13925,0.3325
0.5245,0.14175,0.33375
0.52275,0.13,0.34725
0.52325,0.145,0.33175
0.5225,0.13775,0.33975
0.51925,0.14775,0.333
0.51525,0.13875,0.346
0.49025,0.142,0.36775
0.50125,0.1375,0.36125
0.49475,0.13775,0.3675
0.4665,0.1365,0.397
0.35525,0.129,0.51575
